rs=5.2, 
Re fxc, Im fxc 
4.271581215024640e+00, -1.778846638939348e+01 
4.533672940200598e+00, -1.754472842648475e+01 
4.744227300930192e+00, -1.730539536652015e+01 
4.989286734722167e+00, -1.704844269477901e+01 
5.181340503086399e+00, -1.680617303285166e+01 
5.410689116377630e+00, -1.653894225424088e+01 
5.574404675801267e+00, -1.629814089329490e+01 
5.786574167610377e+00, -1.602356860977722e+01 
5.983620159311293e+00, -1.575340122920369e+01 
6.070543577408865e+00, -1.551259986825771e+01 
6.186539354937722e+00, -1.522921777885177e+01 
6.357449589170111e+00, -1.501190923360784e+01 
6.480346381311444e+00, -1.473440034812741e+01 
6.666673775848301e+00, -1.450637320571942e+01 
6.748311310412913e+00, -1.424530929123043e+01 
6.829214694486837e+00, -1.397675704173641e+01 
6.988965841260755e+00, -1.374843623913214e+01 
7.074714618573224e+00, -1.349691628102210e+01 
7.200254352481037e+00, -1.325861103174446e+01 
7.264272275269114e+00, -1.300195202019961e+01 
7.376156810050111e+00, -1.276746435347355e+01 
7.419618519098898e+00, -1.252886544399964e+01 
7.461611927166306e+00, -1.228380601020767e+01 
7.556904660857732e+00, -1.207530727085200e+01 
7.589794602840598e+00, -1.184243473520546e+01 
7.681710244274856e+00, -1.162732864143360e+01 
7.702706948308560e+00, -1.140781764471760e+01 
7.780967390616004e+00, -1.118566370623512e+01 
7.796384550920472e+00, -1.097789911737014e+01 
7.810039750047286e+00, -1.076470181487407e+01 
7.867890808713577e+00, -1.055884601728489e+01 
7.872442541755848e+00, -1.035401803038267e+01 
7.921043304239457e+00, -1.015315445613017e+01 
7.916638401295324e+00, -9.960513367373386e+00 
7.959512789951558e+00, -9.762733225181780e+00 
7.950409323867015e+00, -9.581398053981607e+00 
7.939103406310404e+00, -9.395657979837301e+00 
7.973902139569063e+00, -9.212854507655749e+00 
7.957457168577630e+00, -9.037539370479227e+00 
7.984767566831259e+00, -8.853708087610711e+00 
7.964798673484519e+00, -8.688524227205695e+00 
7.983446095948018e+00, -8.506454905514833e+00 
7.960687430736662e+00, -8.349934020899946e+00 
7.935579483955099e+00, -8.189742383831616e+00 
7.945710760726606e+00, -8.023530712739635e+00 
7.916491571197185e+00, -7.872148881559571e+00 
7.922217945024559e+00, -7.709314302724761e+00 
7.891236794317486e+00, -7.566889107531103e+00 
7.892705095298863e+00, -7.406256980168359e+00 
7.859668323217861e+00, -7.271907440372279e+00 
7.824429099664790e+00, -7.134621298613443e+00 
