# omega (a.u.), Re alpha(w), Im alpha(w)
4.345110237201692538e-01,2.901343476590072593e-02,-1.114623049459627507e-01
4.363521721257631603e-01,2.925117464931547770e-02,-1.118932684904565683e-01
4.381933205313571222e-01,2.948977753028218102e-02,-1.123237354665326260e-01
4.400344689369510842e-01,2.972924171892325079e-02,-1.127537043374799985e-01
4.418756173425449907e-01,2.996956552046850519e-02,-1.131831735728791311e-01
4.437167657481389527e-01,3.021074723528019423e-02,-1.136121416486134267e-01
4.455579141537329146e-01,3.045278515887776816e-02,-1.140406070468810013e-01
4.473990625593267656e-01,3.069567758196257296e-02,-1.144685682562055079e-01
4.492402109649207276e-01,3.093942279044450266e-02,-1.148960237714479748e-01
4.510813593705146896e-01,3.118401906546461669e-02,-1.153229720938174219e-01
4.529225077761085960e-01,3.142946468342294741e-02,-1.157494117308817128e-01
4.547636561817025580e-01,3.167575791600243940e-02,-1.161753411965787408e-01
4.566048045872965200e-01,3.192289703019364489e-02,-1.166007590112265457e-01
4.584459529928904264e-01,3.217088028832136570e-02,-1.170256637015339996e-01
4.602871013984843884e-01,3.241970594806950490e-02,-1.174500538006110761e-01
4.621282498040783504e-01,3.266937226250561654e-02,-1.178739278479789265e-01
4.639693982096722014e-01,3.291987748010836989e-02,-1.182972843895798293e-01
4.658105466152661633e-01,3.317121984479019098e-02,-1.187201219777872657e-01
4.676516950208601253e-01,3.342339759592568432e-02,-1.191424391714153430e-01
4.694928434264540318e-01,3.367640896837495457e-02,-1.195642345357282449e-01
4.713339918320479938e-01,3.393025219251076530e-02,-1.199855066424502653e-01
4.731751402376419557e-01,3.418492549424288762e-02,-1.204062540697740241e-01
4.750162886432358622e-01,3.444042709504444022e-02,-1.208264754023704729e-01
4.768574370488298242e-01,3.469675521197797263e-02,-1.212461692313972633e-01
4.786985854544237862e-01,3.495390805772022325e-02,-1.216653341545078093e-01
4.805397338600176926e-01,3.521188384058890342e-02,-1.220839687758598219e-01
4.823808822656116546e-01,3.547068076456723340e-02,-1.225020717061236081e-01
4.842220306712055611e-01,3.573029702933118446e-02,-1.229196415624908278e-01
4.860631790767994675e-01,3.599073083027413272e-02,-1.233366769686823905e-01
4.879043274823934295e-01,3.625198035853399725e-02,-1.237531765549564206e-01
4.897454758879873915e-01,3.651404380101780367e-02,-1.241691389581161403e-01
4.915866242935812980e-01,3.677691934042875976e-02,-1.245845628215180301e-01
4.934277726991752600e-01,3.704060515529124936e-02,-1.249994467950787391e-01
4.952689211047692219e-01,3.730509941997785933e-02,-1.254137895352832321e-01
4.971100695103631284e-01,3.757040030473480369e-02,-1.258275897051912007e-01
4.989512179159570904e-01,3.783650597570793750e-02,-1.262408459744450706e-01
5.007923663215509968e-01,3.810341459496954797e-02,-1.266535570192766080e-01
5.026335147271449033e-01,3.837112432054299443e-02,-1.270657215225134418e-01
5.044746631327389208e-01,3.863963330643108846e-02,-1.274773381735864741e-01
5.063158115383328273e-01,3.890893970263990809e-02,-1.278884056685355985e-01
5.081569599439267337e-01,3.917904165520671306e-02,-1.282989227100168605e-01
5.099981083495207512e-01,3.944993730622545908e-02,-1.287088880073080921e-01
5.118392567551146577e-01,3.972162479387298523e-02,-1.291183002763153231e-01
5.136804051607085642e-01,3.999410225243543726e-02,-1.295271582395786381e-01
5.155215535663024706e-01,4.026736781233459378e-02,-1.299354606262780598e-01
5.173627019718964881e-01,4.054141960015449769e-02,-1.303432061722391011e-01
5.192038503774903946e-01,4.081625573866683870e-02,-1.307503936199381767e-01
5.210449987830843011e-01,4.109187434685779294e-02,-1.311570217185082377e-01
5.228861471886782075e-01,4.136827353995569528e-02,-1.315630892237438232e-01
5.247272955942722250e-01,4.164545142945443035e-02,-1.319685948981060286e-01
5.265684439998661315e-01,4.192340612314343629e-02,-1.323735375107274459e-01
