# omega (eV), Re alpha(omega), Im alpha(omega)
4.979999999999999538,0.537609816000766960,-0.556968801865995067
4.990000000000000213,0.538472586151701016,-0.557487700380613904
5.000000000000000000,0.539335262199995502,-0.558005639922158791
5.009999999999999787,0.540197844769874314,-0.558522621029216570
5.019999999999999574,0.541060334460237269,-0.559038644241713345
5.030000000000000249,0.541922731844962646,-0.559553710100968216
5.040000000000000036,0.542785037473207055,-0.560067819149740576
5.049999999999999822,0.543647251869705528,-0.560580971932281846
5.059999999999999609,0.544509375535063844,-0.561093168994380997
5.070000000000000284,0.545371408946052516,-0.561604410883411620
5.080000000000000071,0.546233352555894336,-0.562114698148377556
5.089999999999999858,0.547095206794552369,-0.562624031339954422
5.099999999999999645,0.547956972069014392,-0.563132411010535017
5.110000000000000320,0.548818648763572337,-0.563639837714268288
5.120000000000000107,0.549680237240101954,-0.564146312007100081
5.129999999999999893,0.550541737838339262,-0.564651834446812551
5.139999999999999680,0.551403150876152437,-0.565156405593061351
5.149999999999999467,0.552264476649814373,-0.565660026007412720
5.160000000000000142,0.553125715434268916,-0.566162696253378228
5.169999999999999929,0.553986867483397427,-0.566664416896449863
5.179999999999999716,0.554847933030282459,-0.567165188504133666
5.189999999999999503,0.555708912287466772,-0.567665011645981488
5.200000000000000178,0.556569805447212573,-0.568163886893622072
5.209999999999999964,0.557430612681755977,-0.568661814820791811
5.219999999999999751,0.558291334143561579,-0.569158796003364498
5.229999999999999538,0.559151969965571705,-0.569654831019378083
5.240000000000000213,0.560012520261455204,-0.570149920449063985
5.250000000000000000,0.560872985125853041,-0.570644064874871626
5.259999999999999787,0.561733364634621868,-0.571137264881495965
5.269999999999999574,0.562593658845075728,-0.571629521055899925
5.280000000000000249,0.563453867796223307,-0.572120833987339816
5.290000000000000036,0.564313991509005741,-0.572611204267387097
5.299999999999999822,0.565174029986529769,-0.573100632489951356
5.309999999999999609,0.566033983214300429,-0.573589119251300183
5.320000000000000284,0.566893851160449880,-0.574076665150080712
5.330000000000000071,0.567753633775964772,-0.574563270787338043
5.339999999999999858,0.568613330994911403,-0.575048936766535346
5.349999999999999645,0.569472942734659426,-0.575533663693570285
5.360000000000000320,0.570332468896101341,-0.576017452176793010
5.370000000000000107,0.571191909363871098,-0.576500302827023026
5.379999999999999893,0.572051264006561477,-0.576982216257563185
5.389999999999999680,0.572910532676937367,-0.577463193084217008
5.399999999999999467,0.573769715212148035,-0.577943233925300670
5.410000000000000142,0.574628811433937181,-0.578422339401658880
5.419999999999999929,0.575487821148851664,-0.578900510136674984
5.429999999999999716,0.576346744148445334,-0.579377746756285950
5.439999999999999503,0.577205580209485536,-0.579854049888992362
5.450000000000000178,0.578064329094152618,-0.580329420165869081
5.459999999999999964,0.578922990550240657,-0.580803858220577451
5.469999999999999751,0.579781564311355413,-0.581277364689372078
5.479999999999999538,0.580640050097110061,-0.581749940211112926
5.490000000000000213,0.581498447613318703,-0.582221585427271204
5.500000000000000000,0.582356756552188548,-0.582692300981939137
5.509999999999999787,0.583214976592509649,-0.583162087521836403
5.519999999999999574,0.584073107399843305,-0.583630945696317127
5.530000000000000249,0.584931148626708475,-0.584098876157375657
5.540000000000000036,0.585789099912765066,-0.584565879559653223
5.549999999999999822,0.586646960884997681,-0.585031956560441713
5.559999999999999609,0.587504731157895477,-0.585497107819689777
5.570000000000000284,0.588362410333630681,-0.585961334000005718
5.580000000000000071,0.589219998002236567,-0.586424635766662150
5.589999999999999858,0.590077493741782089,-0.586887013787598111
5.599999999999999645,0.590934897118545077,-0.587348468733423057
5.610000000000000320,0.591792207687183991,-0.587809001277417309
5.620000000000000107,0.592649424990908336,-0.588268612095535492
5.629999999999999893,0.593506548561646641,-0.588727301866406760
5.639999999999999680,0.594363577920212105,-0.589185071271336125
5.649999999999999467,0.595220512576468463,-0.589641920994304791
5.660000000000000142,0.596077352029492857,-0.590097851721970379
5.669999999999999929,0.596934095767736705,-0.590552864143665701
5.679999999999999716,0.597790743269185687,-0.591006958951399097
5.689999999999999503,0.598647294001518726,-0.591460136839852657
5.700000000000000178,0.599503747422262978,-0.591912398506380333
5.709999999999999964,0.600360102978950150,-0.592363744651006496
5.719999999999999751,0.601216360109268710,-0.592814175976423496
5.729999999999999538,0.602072518241215882,-0.593263693187988772
5.740000000000000213,0.602928576793249182,-0.593712296993722521
5.750000000000000000,0.603784535174432313,-0.594159988104302816
5.759999999999999787,0.604640392784584924,-0.594606767233063160
5.769999999999999574,0.605496149014426277,-0.595052635095988158
5.780000000000000249,0.606351803245720467,-0.595497592411709076
5.790000000000000036,0.607207354851418524,-0.595941639901498843
5.799999999999999822,0.608062803195798862,-0.596384778289267059
5.809999999999999609,0.608918147634608053,-0.596827008301555439
5.820000000000000284,0.609773387515198162,-0.597268330667531600
5.830000000000000071,0.610628522176663635,-0.597708746118982504
5.839999999999999858,0.611483550949976640,-0.598148255390309691
5.849999999999999645,0.612338473158120844,-0.598586859218521505
5.860000000000000320,0.613193288116223534,-0.599024558343227764
5.870000000000000107,0.614047995131687951,-0.599461353506631212
5.879999999999999893,0.614902593504321193,-0.599897245453521077
5.889999999999999680,0.615757082526463440,-0.600332234931265529
5.899999999999999467,0.616611461483115519,-0.600766322689804344
5.910000000000000142,0.617465729652063144,-0.601199509481639804
5.919999999999999929,0.618319886304002364,-0.601631796061829371
5.929999999999999716,0.619173930702662356,-0.602063183187977025
5.939999999999999503,0.620027862104926331,-0.602493671620224602
5.950000000000000178,0.620881679760953209,-0.602923262121242587
5.959999999999999964,0.621735382914295753,-0.603351955456221223
5.969999999999999751,0.622588970802018471,-0.603779752392861635
5.979999999999999538,0.623442442654814966,-0.604206653701365393
5.990000000000000213,0.624295797697122734,-0.604632660154425516
6.000000000000000000,0.625149035147237075,-0.605057772527216708
6.009999999999999787,0.626002154217424778,-0.605481991597384361
6.019999999999999574,0.626855154114034696,-0.605905318145035010
6.030000000000000249,0.627708034037610108,-0.606327752952726118
6.040000000000000036,0.628560793182995625,-0.606749296805454308
6.049999999999999822,0.629413430739447444,-0.607169950490645927
6.059999999999999609,0.630265945890738810,-0.607589714798145053
6.070000000000000284,0.631118337815267494,-0.608008590520203063
6.080000000000000071,0.631970605686158371,-0.608426578451467415
6.089999999999999858,0.632822748671368562,-0.608843679388968995
6.099999999999999645,0.633674765933790352,-0.609259894132112678
6.110000000000000320,0.634526656631350439,-0.609675223482663342
6.120000000000000107,0.635378419917111636,-0.610089668244735983
6.129999999999999893,0.636230054939372458,-0.610503229224782284
6.139999999999999680,0.637081560841763594,-0.610915907231579514
6.150000000000000355,0.637932936763346392,-0.611327703076217643
6.160000000000000142,0.638784181838708109,-0.611738617572087362
6.169999999999999929,0.639635295198056841,-0.612148651534867083
6.179999999999999716,0.640486275967315555,-0.612557805782511511
6.189999999999999503,0.641337123268214682,-0.612966081135237761
6.200000000000000178,0.642187836218384378,-0.613373478415512818
6.209999999999999964,0.643038413931445008,-0.613779998448041098
6.219999999999999751,0.643888855517096848,-0.614185642059751236
6.229999999999999538,0.644739160081209017,-0.614590410079782212
6.240000000000000213,0.645589326725907631,-0.614994303339471582
6.250000000000000000,0.646439354549662282,-0.615397322672341041
6.259999999999999787,0.647289242647371865,-0.615799468914083881
6.269999999999999574,0.648138990110450397,-0.616200742902549892
6.280000000000000249,0.648988596026909503,-0.616601145477734591
6.290000000000000036,0.649838059481442909,-0.617000677481762905
6.299999999999999822,0.650687379555508150,-0.617399339758876620
6.309999999999999609,0.651536555327407174,-0.617797133155421507
6.320000000000000284,0.652385585872367835,-0.618194058519831224
6.330000000000000071,0.653234470262622158,-0.618590116702615656
6.339999999999999858,0.654083207567486058,-0.618985308556345704
6.349999999999999645,0.654931796853435721,-0.619379634935639523
6.360000000000000320,0.655780237184185766,-0.619773096697148640
6.370000000000000107,0.656628527620763625,-0.620165694699543413
6.379999999999999893,0.657476667221585931,-0.620557429803498817
6.389999999999999680,0.658324655042532569,-0.620948302871681013
6.400000000000000355,0.659172490137018952,-0.621338314768732136
6.410000000000000142,0.660020171556069735,-0.621727466361256198
6.419999999999999929,0.660867698348390542,-0.622115758517804762
6.429999999999999716,0.661715069560437463,-0.622503192108862291
6.439999999999999503,0.662562284236489329,-0.622889768006832711
6.450000000000000178,0.663409341418715215,-0.623275487086023205
6.459999999999999964,0.664256240147243604,-0.623660350222630666
6.469999999999999751,0.665102979460230004,-0.624044358294727375
6.479999999999999538,0.665949558393924335,-0.624427512182245570
6.490000000000000213,0.666795975982736655,-0.624809812766963346
6.500000000000000000,0.667642231259302443,-0.625191260932490223
6.509999999999999787,0.668488323254547545,-0.625571857564251599
6.519999999999999574,0.669334250997752123,-0.625951603549474656
6.530000000000000249,0.670180013516613604,-0.626330499777174032
6.540000000000000036,0.671025609837309633,-0.626708547138135730
6.549999999999999822,0.671871038984558688,-0.627085746524903564
6.559999999999999609,0.672716299981681920,-0.627462098831764847
6.570000000000000284,0.673561391850663993,-0.627837604954733064
6.580000000000000071,0.674406313612210706,-0.628212265791535773
6.589999999999999858,0.675251064285810498,-0.628586082241598842
6.599999999999999645,0.676095642889790072,-0.628959055206030904
6.610000000000000320,0.676940048441373565,-0.629331185587609587
6.620000000000000107,0.677784279956739066,-0.629702474290766201
6.629999999999999893,0.678628336451074121,-0.630072922221570630
6.639999999999999680,0.679472216938631690,-0.630442530287717462
6.650000000000000355,0.680315920432785326,-0.630811299398509329
6.660000000000000142,0.681159445946082576,-0.631179230464844365
6.669999999999999929,0.682002792490299048,-0.631546324399199666
6.679999999999999716,0.682845959076491149,-0.631912582115616628
6.689999999999999503,0.683688944715048375,-0.632278004529687410
6.700000000000000178,0.684531748415745267,-0.632642592558538386
6.709999999999999964,0.685374369187791044,-0.633006347120816271
6.719999999999999751,0.686216806039881888,-0.633369269136673241
6.729999999999999538,0.687059057980249466,-0.633731359527752280
6.740000000000000213,0.687901124016711107,-0.634092619217171860
6.750000000000000000,0.688743003156717104,-0.634453049129511504
6.759999999999999787,0.689584694407399668,-0.634812650190797023
6.769999999999999574,0.690426196775620005,-0.635171423328485751
6.780000000000000249,0.691267509268015168,-0.635529369471452221
6.790000000000000036,0.692108630891044685,-0.635886489549972178
6.799999999999999822,0.692949560651035412,-0.636242784495709590
6.810000000000000497,0.693790297554227609,-0.636598255241700883
6.820000000000000284,0.694630840606818900,-0.636952902722340508
6.830000000000000071,0.695471188815008579,-0.637306727873366397
6.840000000000000746,0.696311341185040789,-0.637659731631845639
6.849999999999998757,0.697151296723247382,-0.638011914936158941
6.860000000000000320,0.697991054436091551,-0.638363278725987526
6.870000000000000995,0.698830613330207795,-0.638713823942297365
6.879999999999999005,0.699669972412444330,-0.639063551527324969
6.889999999999999680,0.700509130689904613,-0.639412462424563843
6.899999999999999467,0.701348087169985424,-0.639760557578748279
6.910000000000000142,0.702186840860419381,-0.640107837935841029
6.919999999999999929,0.703025390769312031,-0.640454304443016764
6.929999999999999716,0.703863735905182142,-0.640799958048650087
6.940000000000000391,0.704701875276999012,-0.641144799702298429
6.950000000000000178,0.705539807894220550,-0.641488830354690398
6.959999999999999964,0.706377532766831684,-0.641832050957710010
6.970000000000000639,0.707215048905379118,-0.642174462464382922
6.979999999999998650,0.708052355321009186,-0.642516065828862226
6.990000000000000213,0.708889451025504158,-0.642856862006414009
6.999999999999999112,0.709726335031315880,-0.643196851953403814
7.009999999999999787,0.710563006351602411,-0.643536036627282204
7.019999999999999574,0.711399464000262438,-0.643874416986570552
7.029999999999999361,0.712235706991967921,-0.644211993990847942
7.040000000000000036,0.713071734342199282,-0.644548768600735289
7.049999999999999822,0.713907545067277605,-0.644884741777884019
7.059999999999999609,0.714743138184398497,-0.645219914484960078
7.070000000000000284,0.715578512711662729,-0.645554287685631167
7.080000000000000071,0.716413667668109655,-0.645887862344552199
7.089999999999999858,0.717248602073748076,-0.646220639427352972
7.100000000000000533,0.718083314949587104,-0.646552619900622405
7.110000000000000320,0.718917805317667025,-0.646883804731896772
7.120000000000000995,0.719752072201089499,-0.647214194889644823
7.129999999999999005,0.720586114624046981,-0.647543791343254682
7.139999999999999680,0.721419931611853027,-0.647872595063020751
7.150000000000001243,0.722253522190970498,-0.648200607020128938
7.159999999999999254,0.723086885389039979,-0.648527828186645006
7.169999999999999929,0.723920020234908868,-0.648854259535499578
7.179999999999999716,0.724752925758658129,-0.649179902040475376
7.189999999999999503,0.725585600991631385,-0.649504756676194339
7.200000000000000178,0.726418044966459675,-0.649828824418103856
7.209999999999999964,0.727250256717089538,-0.650152106242464001
7.220000000000000639,0.728082235278810441,-0.650474603126333317
7.229999999999998650,0.728913979688277869,-0.650796316047557055
7.240000000000000213,0.729745488983540969,-0.651117245984753734
7.250000000000000888,0.730576762204067420,-0.651437393917301155
7.259999999999998899,0.731407798390767749,-0.651756760825324855
7.269999999999999574,0.732238596586020862,-0.652075347689684559
7.280000000000001137,0.733069155833696917,-0.652393155491961196
7.289999999999999147,0.733899475179181193,-0.652710185214443683
7.299999999999999822,0.734729553669399515,-0.653026437840117602
7.309999999999999609,0.735559390352838682,-0.653341914352651099
7.320000000000000284,0.736388984279571224,-0.653656615736382451
7.330000000000000071,0.737218334501276940,-0.653970542976308411
7.339999999999999858,0.738047440071264771,-0.654283697058070546
7.350000000000000533,0.738876300044495893,-0.654596078967942918
7.360000000000000320,0.739704913477603254,-0.654907689692820538
7.370000000000000107,0.740533279428914892,-0.655218530220205819
7.380000000000000782,0.741361396958472918,-0.655528601538196920
7.389999999999998792,0.742189265128055164,-0.655837904635474978
7.400000000000000355,0.743016883001194839,-0.656146440501292227
7.410000000000001030,0.743844249643200617,-0.656454210125460458
7.419999999999999041,0.744671364121176182,-0.656761214498337020
7.429999999999999716,0.745498225504039991,-0.657067454610814949
7.439999999999999503,0.746324832862543475,-0.657372931454309417
7.450000000000000178,0.747151185269290030,-0.657677646020745965
7.459999999999999964,0.747977281798754001,-0.657981599302549292
7.469999999999999751,0.748803121527298554,-0.658284792292630816
7.480000000000000426,0.749628703533192109,-0.658587225984377356
7.490000000000000213,0.750454026896628545,-0.658888901371638802
7.500000000000000000,0.751279090699742302,-0.659189819448716241
7.510000000000000675,0.752103894026625919,-0.659489981210351517
7.519999999999998685,0.752928435963347575,-0.659789387651714576
7.530000000000001137,0.753752715597967415,-0.660088039768392254
7.539999999999999147,0.754576732020551755,-0.660385938556376617
7.549999999999999822,0.755400484323191956,-0.660683085012054194
7.559999999999999609,0.756223971600018197,-0.660979480132193542
7.569999999999999396,0.757047192947214898,-0.661275124913935142
7.580000000000000071,0.757870147463037713,-0.661570020354779187
7.589999999999999858,0.758692834247825520,-0.661864167452574703
7.599999999999999645,0.759515252404017294,-0.662157567205509001
7.610000000000000320,0.760337401036165983,-0.662450220612094798
7.620000000000000107,0.761159279250952059,-0.662742128671162445
7.630000000000000782,0.761980886157198389,-0.663033292381845163
7.639999999999998792,0.762802220865883007,-0.663323712743570382
7.650000000000000355,0.763623282490152655,-0.663613390756049082
7.660000000000001030,0.764444070145336996,-0.663902327419263472
7.669999999999999041,0.765264582948959604,-0.664190523733457439
7.679999999999999716,0.766084820020753288,-0.664477980699125781
7.689999999999999503,0.766904780482670079,-0.664764699317002772
7.699999999999999289,0.767724463458895112,-0.665050680588052279
7.709999999999999964,0.768543868075857506,-0.665335925513457660
7.719999999999999751,0.769362993462244127,-0.665620435094609553
7.729999999999999538,0.770181838749008363,-0.665904210333097546
7.740000000000000213,0.771000403069384221,-0.666187252230698745
7.750000000000000000,0.771818685558895323,-0.666469561789367004
7.760000000000000675,0.772636685355367892,-0.666751140011224042
7.769999999999998685,0.773454401598939301,-0.667031987898548118
7.780000000000000249,0.774271833432071399,-0.667312106453764375
7.790000000000000924,0.775088979999557504,-0.667591496679434404
7.799999999999998934,0.775905840448534834,-0.667870159578247025
7.809999999999999609,0.776722413928495059,-0.668148096153007298
7.820000000000001172,0.777538699591291294,-0.668425307406627089
7.829999999999999183,0.778354696591149531,-0.668701794342115741
7.839999999999999858,0.779170404084677748,-0.668977557962568969
7.849999999999999645,0.779985821230875676,-0.669252599271160875
7.860000000000000320,0.780800947191141681,-0.669526919271132170
7.870000000000000107,0.781615781129283982,-0.669800518965782743
7.879999999999999893,0.782430322211527751,-0.670073399358459998
7.890000000000000568,0.783244569606523111,-0.670345561452551086
7.900000000000000355,0.784058522485355458,-0.670617006251472136
7.910000000000000142,0.784872180021551791,-0.670887734758660148
7.920000000000000817,0.785685541391088149,-0.671157747977561558
7.929999999999998828,0.786498605772398607,-0.671427046911625580
7.940000000000000391,0.787311372346382266,-0.671695632564293321
7.949999999999999289,0.788123840296410583,-0.671963505938988015
7.959999999999999964,0.788936008808334477,-0.672230668039107693
7.969999999999999751,0.789747877070491544,-0.672497119868015081
7.979999999999999538,0.790559444273712053,-0.672762862429028274
7.990000000000000213,0.791370709611326717,-0.673027896725411967
8.000000000000000000,0.792181672279172910,-0.673292223760369568
8.009999999999999787,0.792992331475600221,-0.673555844537032544
8.019999999999999574,0.793802686401477775,-0.673818760058453314
8.029999999999999361,0.794612736260199237,-0.674080971327594702
8.039999999999999147,0.795422480257689246,-0.674342479347323498
8.050000000000000711,0.796231917602409411,-0.674603285120399132
8.060000000000000497,0.797041047505362421,-0.674863389649467793
8.070000000000000284,0.797849869180099480,-0.675122793937051879
8.080000000000000071,0.798658381842723863,-0.675381498985542228
8.089999999999999858,0.799466584711897021,-0.675639505797189455
8.099999999999999645,0.800274477008843244,-0.675896815374096516
8.109999999999999432,0.801082057957354099,-0.676153428718208716
8.119999999999999218,0.801889326783793654,-0.676409346831306602
8.130000000000000782,0.802696282717102472,-0.676664570714997748
8.140000000000000568,0.803502924988802603,-0.676919101370707876
8.150000000000000355,0.804309252833001587,-0.677172939799673523
8.160000000000000142,0.805115265486396225,-0.677426087002933164
8.169999999999999929,0.805920962188276357,-0.677678543981319992
8.179999999999999716,0.806726342180530298,-0.677930311735453039
8.189999999999999503,0.807531404707646727,-0.678181391265730404
8.199999999999999289,0.808336149016719019,-0.678431783572320479
8.209999999999999076,0.809140574357448350,-0.678681489655154069
8.220000000000000639,0.809944679982148030,-0.678930510513917507
8.230000000000000426,0.810748465145744723,-0.679178847148043996
8.240000000000000213,0.811551929105783998,-0.679426500556706836
8.250000000000000000,0.812355071122431327,-0.679673471738810764
8.259999999999999787,0.813157890458475641,-0.679919761692985181
8.269999999999999574,0.813960386379332546,-0.680165371417576825
8.279999999999999361,0.814762558153045546,-0.680410301910641113
8.289999999999999147,0.815564405050289598,-0.680654554169936366
8.300000000000000711,0.816365926344373438,-0.680898129192914814
8.310000000000000497,0.817167121311241140,-0.681141027976716495
8.320000000000000284,0.817967989229474890,-0.681383251518161703
8.330000000000000071,0.818768529380296983,-0.681624800813743326
8.339999999999999858,0.819568741047570715,-0.681865676859620073
8.349999999999999645,0.820368623517803708,-0.682105880651609708
8.359999999999999432,0.821168176080148360,-0.682345413185180605
8.369999999999999218,0.821967398026404172,-0.682584275455446865
8.380000000000000782,0.822766288651018640,-0.682822468457159437
8.390000000000000568,0.823564847251088472,-0.683059993184699565
8.400000000000000355,0.824363073126362700,-0.683296850632073682
8.410000000000000142,0.825160965579240457,-0.683533041792903640
8.419999999999999929,0.825958523914775644,-0.683768567660422377
8.429999999999999716,0.826755747440674815,-0.684003429227466153
8.439999999999999503,0.827552635467299957,-0.684237627486467659
8.449999999999999289,0.828349187307669599,-0.684471163429450358
8.459999999999999076,0.829145402277456922,-0.684704038048020824
8.470000000000000639,0.829941279694992873,-0.684936252333362638
8.480000000000000426,0.830736818881265382,-0.685167807276229945
8.490000000000000213,0.831532019159920144,-0.685398703866940906
8.500000000000000000,0.832326879857261503,-0.685628943095372034
8.509999999999999787,0.833121400302250792,-0.685858525950950315
8.519999999999999574,0.833915579826508435,-0.686087453422647875
8.529999999999999361,0.834709417764312844,-0.686315726498976098
8.539999999999999147,0.835502913452600304,-0.686543346167978297
8.550000000000000711,0.836296066230965862,-0.686770313417224831
8.560000000000000497,0.837088875441661995,-0.686996629233805667
8.570000000000000284,0.837881340429598387,-0.687222294604325157
8.580000000000000071,0.838673460542342264,-0.687447310514896048
8.589999999999999858,0.839465235130116394,-0.687671677951132598
8.599999999999999645,0.840256663545801530,-0.687895397898146022
8.609999999999999432,0.841047745144931302,-0.688118471340537163
8.619999999999999218,0.841838479285695551,-0.688340899262391614
8.630000000000000782,0.842628865328938104,-0.688562682647273605
8.640000000000000568,0.843418902638153667,-0.688783822478220009
8.650000000000000355,0.844208590579490714,-0.689004319737735016
8.660000000000000142,0.844997928521748265,-0.689224175407784023
8.669999999999999929,0.845786915836374664,-0.689443390469788309
8.679999999999999716,0.846575551897466805,-0.689661965904619478
8.689999999999999503,0.847363836081769017,-0.689879902692593583
8.699999999999999289,0.848151767768671183,-0.690097201813466010
8.710000000000000853,0.848939346340208845,-0.690313864246425712
8.720000000000000639,0.849726571181059209,-0.690529890970089433
8.730000000000000426,0.850513441678541704,-0.690745282962497265
8.740000000000000213,0.851299957222615422,-0.690960041201106878
8.750000000000000000,0.852086117205877569,-0.691174166662787637
8.759999999999999787,0.852871921023562463,-0.691387660323816600
8.769999999999999574,0.853657368073538314,-0.691600523159871416
8.779999999999999361,0.854442457756306784,-0.691812756146027441
8.789999999999999147,0.855227189474998872,-0.692024360256750737
8.800000000000000711,0.856011562635376144,-0.692235336465893636
8.810000000000000497,0.856795576645826285,-0.692445685746690076
8.820000000000000284,0.857579230917361213,-0.692655409071749939
8.830000000000000071,0.858362524863615528,-0.692864507413054609
8.839999999999999858,0.859145457900844067,-0.693072981741951644
8.849999999999999645,0.859928029447919351,-0.693280833029149779
8.859999999999999432,0.860710238926329918,-0.693488062244714820
8.869999999999999218,0.861492085760176440,-0.693694670358063981
8.880000000000000782,0.862273569376170945,-0.693900658337961551
8.890000000000000568,0.863054689203633263,-0.694106027152514016
8.900000000000000355,0.863835444674488251,-0.694310777769165277
8.910000000000000142,0.864615835223265017,-0.694514911154692327
8.919999999999999929,0.865395860287090479,-0.694718428275200361
8.929999999999999716,0.866175519305691255,-0.694921330096118228
8.939999999999999503,0.866954811721386998,-0.695123617582193654
8.949999999999999289,0.867733736979089176,-0.695325291697489134
8.960000000000000853,0.868512294526298856,-0.695526353405377717
8.970000000000000639,0.869290483813102588,-0.695726803668537563
8.980000000000000426,0.870068304292169303,-0.695926643448947946
8.990000000000000213,0.870845755418747425,-0.696125873707886256
9.000000000000000000,0.871622836650663757,-0.696324495405920896
9.009999999999999787,0.872399547448316715,-0.696522509502909948
9.019999999999999574,0.873175887274676099,-0.696719916957995289
9.029999999999999361,0.873951855595278437,-0.696916718729597817
9.039999999999999147,0.874727451878223983,-0.697112915775415565
9.050000000000000711,0.875502675594173940,-0.697308509052416925
9.060000000000000497,0.876277526216345137,-0.697503499516838321
9.070000000000000284,0.877052003220510357,-0.697697888124179211
9.080000000000000071,0.877826106084990787,-0.697891675829198754
9.089999999999999858,0.878599834290654469,-0.698084863585911597
9.099999999999999645,0.879373187320913408,-0.698277452347583205
9.109999999999999432,0.880146164661718688,-0.698469443066726980
9.119999999999999218,0.880918765801557146,-0.698660836695099929
9.130000000000000782,0.881690990231448257,-0.698851634183698445
9.140000000000000568,0.882462837444939918,-0.699041836482754975
9.150000000000000355,0.883234306938104341,-0.699231444541734026
9.160000000000000142,0.884005398209535498,-0.699420459309328835
9.169999999999999929,0.884776110760344014,-0.699608881733456700
9.179999999999999716,0.885546444094154506,-0.699796712761256212
9.189999999999999503,0.886316397717100468,-0.699983953339083143
9.199999999999999289,0.887085971137820950,-0.700170604412506892
9.210000000000000853,0.887855163867456665,-0.700356666926306937
9.220000000000000639,0.888623975419646106,-0.700542141824469389
9.230000000000000426,0.889392405310521106,-0.700727030050183108
9.240000000000000213,0.890160453058702839,-0.700911332545837040
9.250000000000000000,0.890928118185298046,-0.701095050253015439
9.259999999999999787,0.891695400213894374,-0.701278184112495651
9.269999999999999574,0.892462298670557042,-0.701460735064244334
9.279999999999999361,0.893228813083823958,-0.701642704047413024
9.289999999999999147,0.893994942984701946,-0.701824092000337574
9.300000000000000711,0.894760687906661301,-0.702004899860531717
9.310000000000000497,0.895526047385632906,-0.702185128564685179
9.320000000000000284,0.896291020960004126,-0.702364779048661125
9.330000000000000071,0.897055608170613028,-0.702543852247491829
9.339999999999999858,0.897819808560744947,-0.702722349095376231
9.349999999999999645,0.898583621676127597,-0.702900270525675830
9.359999999999999432,0.899347047064927629,-0.703077617470913130
9.369999999999999218,0.900110084277744860,-0.703254390862766754
9.380000000000000782,0.900872732867609383,-0.703430591632070223
9.390000000000000568,0.901634992389974577,-0.703606220708807073
9.400000000000000355,0.902396862402715327,-0.703781279022109518
9.410000000000000142,0.903158342466121478,-0.703955767500254348
9.419999999999999929,0.903919432142894608,-0.704129687070660704
9.429999999999999716,0.904680130998142817,-0.704303038659886638
9.439999999999999503,0.905440438599375952,-0.704475823193626671
9.449999999999999289,0.906200354516500606,-0.704648041596708685
9.460000000000000853,0.906959878321816793,-0.704819694793091367
9.470000000000000639,0.907719009590011616,-0.704990783705860435
9.480000000000000426,0.908477747898155941,-0.705161309257227975
9.490000000000000213,0.909236092825698949,-0.705331272368527440
9.500000000000000000,0.909994043954463150,-0.705500673960212210
9.509999999999999787,0.910751600868640154,-0.705669514951852817
9.519999999999999574,0.911508763154785795,-0.705837796262133721
9.529999999999999361,0.912265530401814795,-0.706005518808851429
9.539999999999999147,0.913021902200996105,-0.706172683508911492
9.550000000000000711,0.913777878145948907,-0.706339291278325732
9.560000000000000497,0.914533457832636287,-0.706505343032210353
9.570000000000000284,0.915288640859361347,-0.706670839684782726
9.580000000000000071,0.916043426826762541,-0.706835782149359493
9.589999999999999858,0.916797815337807354,-0.707000171338353578
9.599999999999999645,0.917551805997788184,-0.707164008163272295
9.609999999999999432,0.918305398414318352,-0.707327293534714796
9.619999999999999218,0.919058592197324997,-0.707490028362368739
9.630000000000000782,0.919811386959046184,-0.707652213555010290
9.640000000000000568,0.920563782314024026,-0.707813850020498569
9.650000000000000355,0.921315777879101128,-0.707974938665776099
9.660000000000000142,0.922067373273414703,-0.708135480396865247
9.669999999999999929,0.922818568118391691,-0.708295476118866230
9.679999999999999716,0.923569362037744201,-0.708454926735955115
9.689999999999999503,0.924319754657463299,-0.708613833151380934
9.699999999999999289,0.925069745605815008,-0.708772196267464127
9.710000000000000853,0.925819334513334091,-0.708930016985594214
9.720000000000000639,0.926568521012820279,-0.709087296206228235
9.730000000000000426,0.927317304739332049,-0.709244034828887315
9.740000000000000213,0.928065685330181300,-0.709400233752155662
9.750000000000000000,0.928813662424929798,-0.709555893873678345
9.759999999999999787,0.929561235665381513,-0.709711016090159408
9.769999999999999574,0.930308404695580182,-0.709865601297358539
9.779999999999999361,0.931055169161801421,-0.710019650390091961
9.789999999999999147,0.931801528712549509,-0.710173164262226875
9.800000000000000711,0.932547482998550947,-0.710326143806682575
9.810000000000000497,0.933293031672750240,-0.710478589915426784
9.820000000000000284,0.934038174390303677,-0.710630503479474207
9.830000000000000071,0.934782910808574230,-0.710781885388885093
9.839999999999999858,0.935527240587126774,-0.710932736532763010
9.849999999999999645,0.936271163387723204,-0.711083057799252738
9.859999999999999432,0.937014678874314999,-0.711232850075539269
9.869999999999999218,0.937757786713041108,-0.711382114247845254
9.880000000000000782,0.938500486572219739,-0.711530851201429893
9.890000000000000568,0.939242778122344246,-0.711679061820586267
9.900000000000000355,0.939984661036078806,-0.711826746988641235
9.910000000000000142,0.940726134988251417,-0.711973907587952204
9.919999999999999929,0.941467199655848463,-0.712120544499905805
9.929999999999999716,0.942207854718011606,-0.712266658604917335
9.939999999999999503,0.942948099856030342,-0.712412250782427314
9.949999999999999289,0.943687934753336677,-0.712557321910901820
9.960000000000000853,0.944427359095501240,-0.712701872867829156
