# gx (bohr),gy,gz,Re n(g_vec) (1/bohr**3), Im n(g_vec)
5.500633222184587723e+00,6.722996160447829439e+00,-1.833544407394862574e+00,6.949321538697282280e-06,2.373756497136654493e-16
6.111814691316207693e+00,7.334177629579449409e+00,-2.444725876526482544e+00,1.043029810668187118e-07,-1.519643426860305742e-16
6.722996160447829439e+00,7.945359098711071155e+00,-3.055907345658104290e+00,3.305676191771643301e-06,-1.711326508053542840e-16
7.334177629579450297e+00,8.556540567842692013e+00,-3.667088814789725149e+00,-4.738740010766984122e-07,-2.216520470803978476e-16
7.945359098711069379e+00,9.167722036974311095e+00,-4.278270283921344230e+00,-1.197317423099988163e-06,1.335295113155963719e-17
8.556540567842690237e+00,9.778903506105931953e+00,-4.889451753052965088e+00,5.404149219327262110e-10,1.568028645879109017e-16
9.167722036974312871e+00,1.039008497523755459e+01,-5.500633222184587723e+00,-2.494243107779810580e-07,1.906913432795398759e-16
-7.334177629579449409e+00,-6.111814691316207693e+00,1.100126644436917545e+01,8.718161376797611424e-07,1.627012478550049431e-16
-6.722996160447829439e+00,-5.500633222184587723e+00,1.039008497523755459e+01,1.887090547504135499e-07,2.208042874124637792e-16
-6.111814691316208581e+00,-4.889451753052966865e+00,9.778903506105933729e+00,2.637541254101596531e-09,1.256358535265010756e-16
-5.500633222184587723e+00,-4.278270283921346007e+00,9.167722036974312871e+00,-1.065100923307086754e-06,-2.354326706353694523e-16
-4.889451753052965977e+00,-3.667088814789724260e+00,8.556540567842692013e+00,-4.009913860667105591e-06,-2.279222007564007701e-16
-4.278270283921346007e+00,-3.055907345658104290e+00,7.945359098711071155e+00,5.269481090518227380e-06,-1.495408677953632065e-16
-3.667088814789725149e+00,-2.444725876526483432e+00,7.334177629579450297e+00,-4.279096040851286287e-07,2.094746297818613075e-16
-3.055907345658104290e+00,-1.833544407394862574e+00,6.722996160447829439e+00,2.461977230906568442e-05,9.447869483970263545e-17
-2.444725876526483432e+00,-1.222362938263241716e+00,6.111814691316208581e+00,-2.175947895877683753e-05,2.370813227291424065e-16
-1.833544407394862574e+00,-6.111814691316208581e-01,5.500633222184587723e+00,-2.867049994669154374e-05,-6.166937310008528396e-17
-1.222362938263241716e+00,0.000000000000000000e+00,4.889451753052966865e+00,1.183616582539191395e-14,-2.273669629750830387e-16
0.000000000000000000e+00,0.000000000000000000e+00,4.889451753052966865e+00,-3.831653421013634406e-04,1.186307070676821576e-17
6.111814691316208581e-01,6.111814691316208581e-01,4.278270283921346007e+00,-1.187675036819648691e-03,3.358414939780049876e-16
1.222362938263241716e+00,1.222362938263241716e+00,3.667088814789725149e+00,-6.861178085672849352e-04,1.165680122155248278e-16
1.833544407394862574e+00,1.833544407394862574e+00,3.055907345658104290e+00,9.227001986672613921e-04,-8.863187028473747620e-17
2.444725876526483432e+00,2.444725876526483432e+00,2.444725876526483432e+00,1.681260026092423971e-03,-2.150215704691399236e-16
3.055907345658104290e+00,3.055907345658104290e+00,1.833544407394862574e+00,7.571783650336625380e-04,-1.355461539738194430e-16
3.667088814789725149e+00,3.667088814789725149e+00,1.222362938263241716e+00,2.119240172592296619e-04,-1.444102568203260702e-17
4.278270283921345118e+00,4.278270283921345118e+00,6.111814691316217463e-01,1.072157581794603990e-04,2.510406698482650804e-16
4.889451753052966865e+00,4.889451753052966865e+00,0.000000000000000000e+00,1.726312944694499509e-05,1.054428086144296861e-16
5.500633222184587723e+00,5.500633222184587723e+00,-6.111814691316208581e-01,-1.623516439445353470e-05,6.524035288940624604e-17
6.111814691316208581e+00,6.111814691316208581e+00,-1.222362938263241716e+00,3.842555776589930862e-07,-2.478373921201978154e-16
6.722996160447828551e+00,6.722996160447828551e+00,-1.833544407394861686e+00,-3.803335066842580106e-06,-1.026143398988963693e-16
7.334177629579450297e+00,7.334177629579450297e+00,-2.444725876526483432e+00,4.506679698607789579e-06,-5.829001340022103843e-17
7.945359098711071155e+00,7.945359098711071155e+00,-3.055907345658104290e+00,4.906071135308752329e-07,5.706553499776070609e-17
8.556540567842690237e+00,8.556540567842690237e+00,-3.667088814789723372e+00,-1.311563515787532617e-09,2.966440827712994011e-16
9.167722036974311095e+00,9.167722036974311095e+00,-4.278270283921344230e+00,-3.768534975673448611e-07,7.844765007461097159e-17
9.778903506105933729e+00,9.778903506105933729e+00,-4.889451753052966865e+00,-7.330382703417342010e-07,-5.512791472374147297e-17
-6.722996160447828551e+00,-6.722996160447828551e+00,1.161244791350079453e+01,1.325869893975335604e-07,9.376444228218170682e-17
-6.111814691316208581e+00,-6.111814691316208581e+00,1.100126644436917545e+01,-5.081315062898765641e-10,-1.201262019754994348e-16
-5.500633222184587723e+00,-5.500633222184587723e+00,1.039008497523755459e+01,9.870503704071594267e-07,-3.418098049118804032e-16
-4.889451753052966865e+00,-4.889451753052966865e+00,9.778903506105933729e+00,1.073613516974944755e-06,1.094509281735949735e-17
-4.278270283921345118e+00,-4.278270283921345118e+00,9.167722036974311095e+00,-3.101915497088938138e-06,-1.776988629041454506e-17
-3.667088814789725149e+00,-3.667088814789725149e+00,8.556540567842692013e+00,-9.899172376738927645e-08,2.807973212256472094e-16
-3.055907345658104290e+00,-3.055907345658104290e+00,7.945359098711071155e+00,-7.310382380651741411e-06,1.688093851130250205e-16
-2.444725876526483432e+00,-2.444725876526483432e+00,7.334177629579450297e+00,1.592863996441718402e-05,1.163827352497837822e-17
-1.833544407394862574e+00,-1.833544407394862574e+00,6.722996160447829439e+00,1.151417744733126341e-05,-2.260924327099703159e-16
-1.222362938263241716e+00,-1.222362938263241716e+00,6.111814691316208581e+00,1.606016506052252010e-05,-1.865397565710665999e-16
-6.111814691316208581e-01,-6.111814691316208581e-01,5.500633222184587723e+00,3.131582827796016951e-05,-4.982410212014771164e-17
6.111814691316208581e-01,-6.111814691316208581e-01,5.500633222184587723e+00,3.131582826532715422e-05,2.093631237749235364e-16
1.222362938263241716e+00,0.000000000000000000e+00,4.889451753052966865e+00,-4.138252503814506227e-15,-1.106523232867140048e-16
1.833544407394862574e+00,6.111814691316208581e-01,4.278270283921346007e+00,2.337683843843186475e-04,-1.867389527684294419e-16
2.444725876526483432e+00,1.222362938263241716e+00,3.667088814789725149e+00,6.744852371593292343e-04,-2.235479278250181696e-16
3.055907345658104290e+00,1.833544407394862574e+00,3.055907345658104290e+00,7.571783650336509370e-04,-5.423841302113585243e-17
3.667088814789725149e+00,2.444725876526483432e+00,2.444725876526483432e+00,4.912164347565154505e-04,2.089258825928544769e-16
4.278270283921346007e+00,3.055907345658104290e+00,1.833544407394862574e+00,2.608168593202412440e-04,2.444190859585231457e-16
4.889451753052965977e+00,3.667088814789724260e+00,1.222362938263242604e+00,9.608889441211001397e-05,1.139038243942503581e-17
5.500633222184587723e+00,4.278270283921346007e+00,6.111814691316208581e-01,6.629502824910354469e-06,-4.067593126301754994e-17
6.111814691316208581e+00,4.889451753052966865e+00,0.000000000000000000e+00,9.286553403546038218e-15,-2.234568741718583645e-16
6.722996160447829439e+00,5.500633222184587723e+00,-6.111814691316208581e-01,-5.027910187234542118e-06,-1.132295544975686461e-16
7.334177629579449409e+00,6.111814691316207693e+00,-1.222362938263240828e+00,-6.318336418354310388e-06,-6.234642916454939856e-19
7.945359098711071155e+00,6.722996160447829439e+00,-1.833544407394862574e+00,2.950169707116576353e-06,2.068432562359817247e-16
8.556540567842692013e+00,7.334177629579450297e+00,-2.444725876526483432e+00,-2.011876035101063131e-08,2.178230696618027051e-16
9.167722036974311095e+00,7.945359098711069379e+00,-3.055907345658102514e+00,1.538284093678009593e-06,-1.091185155699523317e-16
9.778903506105931953e+00,8.556540567842690237e+00,-3.667088814789723372e+00,-1.578570651526959061e-07,-9.193900633073922586e-17
1.039008497523755459e+01,9.167722036974312871e+00,-4.278270283921346007e+00,-6.699990452338837639e-07,-2.338949470237639190e-16
-5.500633222184587723e+00,-6.722996160447829439e+00,1.161244791350079630e+01,-6.700562495718605877e-07,-1.807999771623477405e-16
-4.889451753052966865e+00,-6.111814691316208581e+00,1.100126644436917545e+01,-1.577072922137750729e-07,7.444422554528243643e-17
-4.278270283921346007e+00,-5.500633222184587723e+00,1.039008497523755459e+01,1.538092215705041180e-06,8.898731444722087684e-17
-3.667088814789724260e+00,-4.889451753052965977e+00,9.778903506105933729e+00,-2.161949432133748154e-08,2.693386062816284007e-16
-3.055907345658104290e+00,-4.278270283921346007e+00,9.167722036974312871e+00,2.964672526608844995e-06,-2.962230016895826557e-17
-2.444725876526483432e+00,-3.667088814789725149e+00,8.556540567842692013e+00,-6.200017841967463837e-06,-1.617517006280338900e-16
-1.833544407394862574e+00,-3.055907345658104290e+00,7.945359098711071155e+00,-4.456747963127669528e-06,-1.247530536156924601e-16
-1.222362938263241716e+00,-2.444725876526483432e+00,7.334177629579450297e+00,-9.432226152557345013e-07,-1.880603988192004023e-16
-6.111814691316208581e-01,-1.833544407394862574e+00,6.722996160447829439e+00,-4.506024084711215711e-06,1.211776700647109792e-16
0.000000000000000000e+00,-1.222362938263241716e+00,6.111814691316208581e+00,3.911507385181510596e-05,2.520019421160976337e-16
1.222362938263241716e+00,-1.222362938263241716e+00,6.111814691316208581e+00,1.606016505806645659e-05,-1.424493179305516066e-16
1.833544407394862574e+00,-6.111814691316208581e-01,5.500633222184587723e+00,-2.867049994188207372e-05,-2.620709906044072848e-16
2.444725876526483432e+00,0.000000000000000000e+00,4.889451753052966865e+00,-8.764433659353756403e-05,-3.076587357375805434e-17
3.055907345658104290e+00,6.111814691316208581e-01,4.278270283921346007e+00,2.758710845454973547e-05,1.862805750411146037e-16
3.667088814789725149e+00,1.222362938263241716e+00,3.667088814789725149e+00,2.119240172594467734e-04,2.014161815832335812e-16
4.278270283921346007e+00,1.833544407394862574e+00,3.055907345658104290e+00,2.608168593203619699e-04,1.156134315520646941e-16
4.889451753052966865e+00,2.444725876526483432e+00,2.444725876526483432e+00,1.215494995423364492e-04,-1.036715295518122877e-16
5.500633222184586835e+00,3.055907345658103402e+00,1.833544407394863462e+00,2.231278300438800782e-05,-1.459356368254573979e-16
6.111814691316208581e+00,3.667088814789725149e+00,1.222362938263241716e+00,6.656025964861152188e-06,-2.886616910173852638e-16
6.722996160447829439e+00,4.278270283921346007e+00,6.111814691316208581e-01,1.433778528584804182e-05,5.879834829643002874e-17
7.334177629579450297e+00,4.889451753052966865e+00,0.000000000000000000e+00,-8.740689020876589736e-06,1.764111500913778322e-16
7.945359098711070267e+00,5.500633222184586835e+00,-6.111814691316199699e-01,-3.886162297905231820e-06,2.383306463570202737e-16
8.556540567842692013e+00,6.111814691316208581e+00,-1.222362938263241716e+00,-3.818152219976111084e-08,6.582215328074430021e-17
9.167722036974312871e+00,6.722996160447829439e+00,-1.833544407394862574e+00,-1.093218971516318109e-06,-1.514986439351958400e-16
9.778903506105931953e+00,7.334177629579448521e+00,-2.444725876526481656e+00,2.178157848722724238e-06,-2.095628202088907448e-16
1.039008497523755281e+01,7.945359098711069379e+00,-3.055907345658102514e+00,2.488674697594023281e-08,-1.709982019374676973e-16
1.100126644436917545e+01,8.556540567842692013e+00,-3.667088814789725149e+00,-8.190794967806657622e-11,1.830102630351556373e-16
-4.889451753052966865e+00,-7.334177629579450297e+00,1.222362938263241716e+01,-8.670749578735050858e-08,1.468771962106987962e-16
-4.278270283921346007e+00,-6.722996160447829439e+00,1.161244791350079630e+01,-7.880945524052137393e-07,1.594557007251838477e-16
-3.667088814789725149e+00,-6.111814691316208581e+00,1.100126644436917545e+01,7.041314026926550380e-10,1.543582793679332576e-16
-3.055907345658103402e+00,-5.500633222184586835e+00,1.039008497523755281e+01,-1.200415846563064375e-06,-1.039073145942930633e-16
-2.444725876526483432e+00,-4.889451753052966865e+00,9.778903506105933729e+00,3.416074964646151060e-06,-1.384848147602180412e-16
-1.833544407394862574e+00,-4.278270283921346007e+00,9.167722036974312871e+00,1.677522443197548012e-06,-1.727228275010369655e-16
-1.222362938263241716e+00,-3.667088814789725149e+00,8.556540567842692013e+00,-3.372804602474715689e-08,-2.382991390330086548e-17
-6.111814691316208581e-01,-3.055907345658104290e+00,7.945359098711071155e+00,1.403504216720870177e-06,2.797091455746080281e-16
0.000000000000000000e+00,-2.444725876526483432e+00,7.334177629579450297e+00,-2.695383751418161709e-05,1.341407672522491424e-16
6.111814691316208581e-01,-1.833544407394862574e+00,6.722996160447829439e+00,-4.506024116346070935e-06,-1.196204873659754487e-17
1.833544407394861686e+00,-1.833544407394861686e+00,6.722996160447828551e+00,1.151417745959238381e-05,-1.121950283715069157e-16
2.444725876526482544e+00,-1.222362938263240828e+00,6.111814691316207693e+00,-2.175947893577608475e-05,1.184610927421454959e-16
3.055907345658103402e+00,-6.111814691316199699e-01,5.500633222184586835e+00,-5.814428142986120406e-05,1.533943377479339010e-16
3.667088814789724260e+00,8.881784197001252323e-16,4.889451753052965977e+00,3.054108950931730354e-15,1.022993617211289923e-16
4.278270283921345118e+00,6.111814691316217463e-01,4.278270283921345118e+00,1.072157581797622680e-04,6.425442736699795314e-17
4.889451753052965977e+00,1.222362938263242604e+00,3.667088814789724260e+00,9.608889441202685567e-05,-2.782889493957665895e-16
5.500633222184586835e+00,1.833544407394863462e+00,3.055907345658103402e+00,2.231278300430161724e-05,-9.834431107794271830e-17
6.111814691316206805e+00,2.444725876526483432e+00,2.444725876526483432e+00,5.240271209936693605e-06,-1.193598770965858301e-16
6.722996160447828551e+00,3.055907345658105179e+00,1.833544407394861686e+00,2.461977235277374663e-05,2.483935108181841847e-16
7.334177629579449409e+00,3.667088814789726037e+00,1.222362938263240828e+00,7.343990201427621024e-06,1.915916423241766336e-16
7.945359098711070267e+00,4.278270283921346895e+00,6.111814691316199699e-01,-7.521710732646640080e-06,1.103105863696211714e-16
8.556540567842690237e+00,4.889451753052966865e+00,0.000000000000000000e+00,1.415611784307533456e-14,-1.123455163555741770e-16
9.167722036974311095e+00,5.500633222184588611e+00,-6.111814691316217463e-01,-3.271084018398064989e-06,-3.186199087969025190e-16
9.778903506105933729e+00,6.111814691316209469e+00,-1.222362938263242604e+00,-1.018128245264150307e-06,-1.019181046210387237e-16
1.039008497523755281e+01,6.722996160447828551e+00,-1.833544407394861686e+00,1.540849260195030923e-06,5.650556358056058116e-17
1.100126644436917189e+01,7.334177629579449409e+00,-2.444725876526482544e+00,-7.518315946120364210e-10,2.500209592637660201e-16
1.161244791350079453e+01,7.945359098711072043e+00,-3.055907345658105179e+00,7.394041281665867200e-07,1.153851558978602295e-16
-3.667088814789726037e+00,-7.334177629579449409e+00,1.222362938263241716e+01,3.300219489247921446e-12,3.655649353687691815e-17
-3.055907345658105179e+00,-6.722996160447828551e+00,1.161244791350079453e+01,5.337592581818609299e-07,-2.492164799957882495e-16
-2.444725876526483432e+00,-6.111814691316206805e+00,1.100126644436917367e+01,-1.791607135348032362e-06,-1.829503316353651681e-16
-1.833544407394863462e+00,-5.500633222184586835e+00,1.039008497523755281e+01,-4.969639449141966623e-07,-9.446641077649193870e-17
-1.222362938263242604e+00,-4.889451753052965977e+00,9.778903506105933729e+00,1.301495364165888642e-08,1.889752032783025859e-16
-6.111814691316217463e-01,-4.278270283921345118e+00,9.167722036974311095e+00,-5.284637576659238881e-07,2.395402301481173630e-16
-8.881784197001252323e-16,-3.667088814789724260e+00,8.556540567842692013e+00,9.840320372338273022e-06,5.488434213756853604e-17
6.111814691316199699e-01,-3.055907345658103402e+00,7.945359098711070267e+00,1.403504228127057138e-06,-8.619085185708575353e-17
1.222362938263240828e+00,-2.444725876526482544e+00,7.334177629579449409e+00,-9.432226096232760514e-07,-2.303492821805074550e-16
2.444725876526483432e+00,-2.444725876526483432e+00,7.334177629579450297e+00,1.592863995524867579e-05,1.364331268830761452e-16
3.055907345658104290e+00,-1.833544407394862574e+00,6.722996160447829439e+00,2.461977235382331193e-05,2.232527969941969008e-16
3.667088814789725149e+00,-1.222362938263241716e+00,6.111814691316208581e+00,6.656025994827038257e-06,4.374444195809212876e-17
4.278270283921346007e+00,-6.111814691316208581e-01,5.500633222184587723e+00,6.629502828984137406e-06,-7.789057120675151708e-17
4.889451753052966865e+00,0.000000000000000000e+00,4.889451753052966865e+00,1.726312944677400963e-05,-2.758066773323901768e-16
5.500633222184587723e+00,6.111814691316208581e-01,4.278270283921346007e+00,6.629502824470795191e-06,-2.443213025818476223e-17
6.111814691316208581e+00,1.222362938263241716e+00,3.667088814789725149e+00,6.656025964779494824e-06,-2.702153076909640723e-18
6.722996160447828551e+00,1.833544407394861686e+00,3.055907345658105179e+00,2.461977235295665831e-05,2.954760026959887951e-16
7.334177629579450297e+00,2.444725876526483432e+00,2.444725876526483432e+00,1.592863991685323472e-05,1.077191500226770845e-16
7.945359098711071155e+00,3.055907345658104290e+00,1.833544407394862574e+00,-4.456591424032742107e-06,-1.110385494493667711e-16
8.556540567842692013e+00,3.667088814789725149e+00,1.222362938263241716e+00,-3.370337326255767188e-08,-1.528944308076042123e-16
9.167722036974311095e+00,4.278270283921345118e+00,6.111814691316217463e-01,-5.284922863324031218e-07,-2.343308533209426435e-16
9.778903506105933729e+00,4.889451753052966865e+00,0.000000000000000000e+00,-4.482756655061601831e-06,1.339473489851688493e-16
1.039008497523755459e+01,5.500633222184587723e+00,-6.111814691316208581e-01,3.039470340195909120e-08,1.112740119373945580e-16
1.100126644436917367e+01,6.111814691316206805e+00,-1.222362938263239940e+00,1.021919878265227106e-09,2.302322604885362666e-16
1.161244791350079453e+01,6.722996160447827663e+00,-1.833544407394860798e+00,1.887098706848164552e-07,3.291122068120035865e-17
1.222362938263241716e+01,7.334177629579450297e+00,-2.444725876526483432e+00,9.878856241740407549e-07,-1.355410548491691164e-16
-2.444725876526483432e+00,-7.334177629579450297e+00,1.222362938263241716e+01,9.878760726726944234e-07,-8.784692013741025129e-17
-1.833544407394861686e+00,-6.722996160447828551e+00,1.161244791350079453e+01,1.887001043917379107e-07,1.689986543634489125e-16
-1.222362938263241716e+00,-6.111814691316208581e+00,1.100126644436917545e+01,1.022091170487285248e-09,2.623896422805955710e-16
-6.111814691316208581e-01,-5.500633222184587723e+00,1.039008497523755459e+01,3.038427242366912814e-08,1.445737614582785209e-16
0.000000000000000000e+00,-4.889451753052966865e+00,9.778903506105933729e+00,-4.482692234557935386e-06,-1.276628216150446419e-16
6.111814691316208581e-01,-4.278270283921346007e+00,9.167722036974312871e+00,-5.284637675087629961e-07,-1.875376295866546293e-16
1.222362938263241716e+00,-3.667088814789725149e+00,8.556540567842692013e+00,-3.372805757885091857e-08,-2.109945693109527219e-16
1.833544407394862574e+00,-3.055907345658104290e+00,7.945359098711071155e+00,-4.456747966818751121e-06,4.120517814259750945e-17
3.055907345658104290e+00,-3.055907345658104290e+00,7.945359098711071155e+00,-7.310409613469889368e-06,1.186730366828341087e-16
3.667088814789725149e+00,-2.444725876526483432e+00,7.334177629579450297e+00,-4.279152635568438585e-07,-1.101644849431179449e-16
4.278270283921346007e+00,-1.833544407394862574e+00,6.722996160447829439e+00,-8.658697973228241448e-06,-2.130881033566963353e-16
4.889451753052966865e+00,-1.222362938263241716e+00,6.111814691316208581e+00,-2.146961552013956794e-05,-2.435877556469769646e-16
5.500633222184587723e+00,-6.111814691316208581e-01,5.500633222184587723e+00,-1.623516439485105404e-05,9.490683178343991137e-17
6.111814691316208581e+00,0.000000000000000000e+00,4.889451753052966865e+00,9.261044304253534374e-15,2.029778921955577770e-16
6.722996160447829439e+00,6.111814691316208581e-01,4.278270283921346007e+00,1.433778528615659051e-05,2.200618587654380138e-16
7.334177629579449409e+00,1.222362938263240828e+00,3.667088814789726037e+00,7.343990201634028554e-06,-1.641180551604220796e-17
7.945359098711071155e+00,1.833544407394862574e+00,3.055907345658104290e+00,-4.456591424135138226e-06,-1.678164332220957215e-16
8.556540567842692013e+00,2.444725876526483432e+00,2.444725876526483432e+00,-5.812309532506182821e-08,-1.584041572773153503e-16
9.167722036974312871e+00,3.055907345658104290e+00,1.833544407394862574e+00,2.285325116690747753e-06,-1.203150431241613233e-16
9.778903506105933729e+00,3.667088814789724260e+00,1.222362938263242604e+00,-4.008097614419750384e-06,2.113409605101543736e-16
1.039008497523755459e+01,4.278270283921346007e+00,6.111814691316208581e-01,-2.225443082068439532e-06,9.724690658731655816e-17
1.100126644436917545e+01,4.889451753052966865e+00,0.000000000000000000e+00,3.400943935944442894e-15,1.374223584785205372e-16
1.161244791350079453e+01,5.500633222184585946e+00,-6.111814691316190817e-01,-1.196936423368101055e-06,-6.618950862555190331e-17
1.222362938263241539e+01,6.111814691316206805e+00,-1.222362938263239940e+00,6.769133946286374871e-07,-2.320890509388468457e-16
1.283481085176403802e+01,6.722996160447829439e+00,-1.833544407394862574e+00,5.813326299357546052e-07,-1.193947927864008853e-16
-1.833544407394862574e+00,-7.945359098711071155e+00,1.283481085176403802e+01,-8.595638578205319771e-08,2.786789906390179189e-16
-1.222362938263240828e+00,-7.334177629579449409e+00,1.222362938263241716e+01,-4.807760516405814048e-11,4.382887136489721649e-17
-6.111814691316208581e-01,-6.722996160447829439e+00,1.161244791350079630e+01,2.552946008073790094e-08,1.463440692636285528e-17
0.000000000000000000e+00,-6.111814691316208581e+00,1.100126644436917545e+01,2.141925678706878596e-06,-2.359037110463315165e-16
6.111814691316208581e-01,-5.500633222184587723e+00,1.039008497523755459e+01,3.039467367878374910e-08,-1.717013463977591583e-16
1.222362938263241716e+00,-4.889451753052966865e+00,9.778903506105933729e+00,1.301532578749548822e-08,-3.507970964738274178e-17
1.833544407394862574e+00,-4.278270283921346007e+00,9.167722036974312871e+00,1.677568344771962516e-06,1.846995289015409783e-16
2.444725876526483432e+00,-3.667088814789725149e+00,8.556540567842692013e+00,-6.200045494855275426e-06,2.108742210348293550e-16
3.667088814789725149e+00,-3.667088814789725149e+00,8.556540567842692013e+00,-9.900592703697916206e-08,-2.424672751861158263e-16
4.278270283921346007e+00,-3.055907345658104290e+00,7.945359098711071155e+00,5.269496847638238698e-06,-1.838723669804529150e-16
4.889451753052966865e+00,-2.444725876526483432e+00,7.334177629579450297e+00,1.064298869059511164e-05,-4.352319499257694269e-18
5.500633222184587723e+00,-1.833544407394862574e+00,6.722996160447829439e+00,6.949321538386460152e-06,2.935753560669168004e-16
6.111814691316208581e+00,-1.222362938263241716e+00,6.111814691316208581e+00,3.842555775428485108e-07,1.357829801701795978e-16
6.722996160447829439e+00,-6.111814691316208581e-01,5.500633222184587723e+00,-5.027910186801621885e-06,1.031563147109947374e-16
7.334177629579450297e+00,0.000000000000000000e+00,4.889451753052966865e+00,-8.740689020627648447e-06,-1.756686949367815411e-16
7.945359098711070267e+00,6.111814691316199699e-01,4.278270283921346895e+00,-7.521710732867766501e-06,-2.608534524619869211e-16
8.556540567842692013e+00,1.222362938263241716e+00,3.667088814789725149e+00,-3.370337354172415383e-08,-8.574196761059347173e-17
9.167722036974312871e+00,1.833544407394862574e+00,3.055907345658104290e+00,2.285325116736287633e-06,7.490791531112837950e-17
9.778903506105933729e+00,2.444725876526483432e+00,2.444725876526483432e+00,-3.107924243178591271e-06,2.040012563525795104e-16
1.039008497523755281e+01,3.055907345658103402e+00,1.833544407394863462e+00,-3.080396089047434562e-06,1.515537684841519809e-16
1.100126644436917545e+01,3.667088814789725149e+00,1.222362938263241716e+00,-3.622697754595210419e-09,6.179490744567223976e-17
1.161244791350079630e+01,4.278270283921346007e+00,6.111814691316208581e-01,-1.513417354688815073e-06,-2.260357104067522668e-16
1.222362938263241539e+01,4.889451753052965088e+00,1.776356839400250465e-15,-8.471993620235546407e-07,-2.183998000178133623e-16
1.283481085176403624e+01,5.500633222184585946e+00,-6.111814691316190817e-01,7.394967975015879230e-07,-4.374939124623752721e-18
1.344599232089565888e+01,6.111814691316208581e+00,-1.222362938263241716e+00,5.235416664912669775e-13,1.327290251316211879e-16
-6.111814691316199699e-01,-7.945359098711070267e+00,1.283481085176403624e+01,-1.963637362463236455e-08,-7.755216219295868638e-17
0.000000000000000000e+00,-7.334177629579450297e+00,1.222362938263241716e+01,-1.124435182433402323e-06,-2.636091639024612348e-16
6.111814691316208581e-01,-6.722996160447829439e+00,1.161244791350079630e+01,2.552946779641262362e-08,-2.987258423316676179e-17
1.222362938263241716e+00,-6.111814691316208581e+00,1.100126644436917545e+01,1.021833740727932680e-09,1.173516136751841893e-16
1.833544407394862574e+00,-5.500633222184587723e+00,1.039008497523755459e+01,-4.969802383176209013e-07,1.347175818675283676e-16
2.444725876526483432e+00,-4.889451753052966865e+00,9.778903506105933729e+00,3.416113828138860859e-06,1.774758210208641479e-16
3.055907345658104290e+00,-4.278270283921346007e+00,9.167722036974312871e+00,2.964720560352451476e-06,-5.997113016645047429e-17
4.278270283921345118e+00,-4.278270283921345118e+00,9.167722036974311095e+00,-3.101957294889437530e-06,2.040456019339013021e-17
4.889451753052965977e+00,-3.667088814789724260e+00,8.556540567842690237e+00,-4.009983494738025935e-06,6.474439045038109398e-17
5.500633222184586835e+00,-3.055907345658103402e+00,7.945359098711069379e+00,-4.729096820787108298e-07,2.851895002531700147e-16
6.111814691316207693e+00,-2.444725876526482544e+00,7.334177629579448521e+00,1.043029810701717578e-07,-7.115204684182929464e-19
6.722996160447828551e+00,-1.833544407394861686e+00,6.722996160447827663e+00,-3.803335066612937616e-06,-3.806253473459001231e-17
7.334177629579449409e+00,-1.222362938263240828e+00,6.111814691316206805e+00,-6.318336418080288453e-06,-2.857116395592432102e-16
7.945359098711070267e+00,-6.111814691316199699e-01,5.500633222184585946e+00,-3.886162298134276305e-06,-8.582960570647480255e-17
8.556540567842690237e+00,0.000000000000000000e+00,4.889451753052965977e+00,1.375955428247175299e-14,8.661771330873298497e-17
9.167722036974311095e+00,6.111814691316217463e-01,4.278270283921344230e+00,-5.284922863114144924e-07,1.068632217910040991e-16
9.778903506105933729e+00,1.222362938263242604e+00,3.667088814789723372e+00,-4.008097614145603936e-06,2.845885496361822518e-16
1.039008497523755281e+01,1.833544407394863462e+00,3.055907345658102514e+00,-3.080396089047937276e-06,1.662042398993794858e-17
1.100126644436917367e+01,2.444725876526483432e+00,2.444725876526482544e+00,-7.153908272692047007e-09,-2.062255983803936235e-16
1.161244791350079453e+01,3.055907345658105179e+00,1.833544407394860798e+00,-1.195139483941249452e-06,-2.658996950558229505e-16
1.222362938263241716e+01,3.667088814789726037e+00,1.222362938263239940e+00,-1.791064472304631980e-06,-4.180891049552801350e-17
1.283481085176403624e+01,4.278270283921345118e+00,6.111814691316208581e-01,1.891075963162722742e-07,7.204203094914903485e-17
1.344599232089565533e+01,4.889451753052965977e+00,0.000000000000000000e+00,-8.058721048109306238e-15,2.951713115077950921e-16
1.405717379002727796e+01,5.500633222184588611e+00,-6.111814691316226344e-01,-1.965512041618118304e-08,1.276351050211384974e-16
6.111814691316199699e-01,-7.945359098711070267e+00,1.283481085176403624e+01,-1.963635821978013140e-08,2.622323468770939090e-17
1.222362938263240828e+00,-7.334177629579449409e+00,1.222362938263241539e+01,-4.807664507674727678e-11,1.372678705631023977e-16
1.833544407394861686e+00,-6.722996160447828551e+00,1.161244791350079453e+01,1.887098056465290596e-07,2.251957557047176643e-16
2.444725876526482544e+00,-6.111814691316207693e+00,1.100126644436917367e+01,-1.791625159724337073e-06,5.907288713323290420e-17
3.055907345658103402e+00,-5.500633222184586835e+00,1.039008497523755281e+01,-1.200438844303741843e-06,-2.187850894094251730e-16
3.667088814789724260e+00,-4.889451753052965977e+00,9.778903506105931953e+00,-2.162047642929478075e-08,-2.101930980899045191e-16
4.889451753052966865e+00,-4.889451753052966865e+00,9.778903506105933729e+00,1.073641284936200340e-06,1.579066206782641380e-16
5.500633222184587723e+00,-4.278270283921346007e+00,9.167722036974312871e+00,-1.065103862390096797e-06,2.383468302089114663e-16
