# omega (a.u.), Re alpha(w), Im alpha(w)
3.063670946908311876e+00,3.278489631982969277e-01,-4.873965577227815094e-02
3.093129321397815268e+00,3.266325616350650440e-01,-4.791650932541370589e-02
3.122587695887318215e+00,3.254618391440512459e-01,-4.715405829493792000e-02
3.152046070376820719e+00,3.243364805976471921e-01,-4.644760391851206899e-02
3.181504444866324111e+00,3.232563034367380017e-01,-4.579271389120289498e-02
3.210962819355827058e+00,3.222208513484114412e-01,-4.518521816165532029e-02
3.240421193845330006e+00,3.212278088284913902e-01,-4.462120334600479937e-02
3.269879568334833397e+00,3.202780526486007640e-01,-4.409700597238168374e-02
3.299337942824335901e+00,3.193705582312921787e-01,-4.360920475373899347e-02
3.328796317313838848e+00,3.185026427206132937e-01,-4.315461207143259786e-02
3.358254691803342240e+00,3.176742536298176045e-01,-4.273026483669284392e-02
3.387713066292845188e+00,3.168856613173191006e-01,-4.233341488202720798e-02
3.417171440782348135e+00,3.161318145481367692e-01,-4.196151901983079247e-02
3.446629815271850639e+00,3.154141055220009981e-01,-4.161222889118230961e-02
3.476088189761354030e+00,3.147292591165056774e-01,-4.128338071407034598e-02
3.505546564250856978e+00,3.140802870746715048e-01,-4.097298502721005709e-02
3.535004938740359925e+00,3.134614814624984147e-01,-4.067921651323861548e-02
3.564463313229863317e+00,3.128728787901645658e-01,-4.040040397346501139e-02
3.593921687719365821e+00,3.123133447951030317e-01,-4.013502051552506750e-02
3.623380062208868768e+00,3.117811364830819221e-01,-3.988167400527597301e-02
3.652838436698372160e+00,3.112752846921343353e-01,-3.963909782505705554e-02
3.682296811187875107e+00,3.107952207441729287e-01,-3.940614197204331953e-02
3.711755185677377611e+00,3.103384091220907637e-01,-3.918176452280495992e-02
3.741213560166881003e+00,3.099047942577775050e-01,-3.896502348334403981e-02
3.770671934656383950e+00,3.094932691904797584e-01,-3.875506903777276024e-02
3.800130309145886898e+00,3.091016640050525122e-01,-3.855113620339754854e-02
3.829588683635390289e+00,3.087298105496570355e-01,-3.835253789523997842e-02
3.859047058124893237e+00,3.083770189984690879e-01,-3.815865839891815353e-02
3.888505432614395740e+00,3.080416424978451029e-01,-3.796894724728992754e-02
3.917963807103899132e+00,3.077228971912552291e-01,-3.778291349327708021e-02
3.947422181593402080e+00,3.074197420278633186e-01,-3.760012036880472364e-02
3.976880556082905027e+00,3.071318857694799176e-01,-3.742018031775886516e-02
4.006338930572407975e+00,3.068582256380256168e-01,-3.724275038924432235e-02
4.035797305061911366e+00,3.065980850656287449e-01,-3.706752797617365175e-02
4.065255679551413870e+00,3.063505461352773462e-01,-3.689424688329689950e-02
4.094714054040917262e+00,3.061150902989068223e-01,-3.672267370815033433e-02
4.124172428530419765e+00,3.058909093752400499e-01,-3.655260451802951754e-02
4.153630803019923157e+00,3.056779024132954548e-01,-3.638386180593848607e-02
4.183089177509425660e+00,3.054749753284500824e-01,-3.621629170850621665e-02
4.212547551998929052e+00,3.052814732186199809e-01,-3.604976146906162249e-02
4.242005926488431555e+00,3.050973694687778570e-01,-3.588415712939494601e-02
4.271464300977934947e+00,3.049220320588258981e-01,-3.571938143418077610e-02
4.300922675467438339e+00,3.047546169392990056e-01,-3.555535193257556431e-02
4.330381049956940842e+00,3.045949743375729324e-01,-3.539199926211052116e-02
4.359839424446444234e+00,3.044427814311410074e-01,-3.522926560066120399e-02
4.389297798935946737e+00,3.042977090760679570e-01,-3.506710327297418023e-02
4.418756173425450129e+00,3.041585394313429114e-01,-3.490547349895357920e-02
4.448214547914952632e+00,3.040261136163452949e-01,-3.474434527164666636e-02
4.477672922404456024e+00,3.038995380971916682e-01,-3.458369435360543476e-02
4.507131296893959416e+00,3.037786578978594054e-01,-3.442350238103554505e-02
4.536589671383461919e+00,3.036629503446868772e-01,-3.426375606586343214e-02
4.566048045872965311e+00,3.035521518910853089e-01,-3.410444648655586858e-02
4.595506420362467814e+00,3.034462643492094602e-01,-3.394556845920553706e-02
4.624964794851971206e+00,3.033448881632576644e-01,-3.378711998104961395e-02
4.654423169341474598e+00,3.032476530940215187e-01,-3.362910173921255380e-02
4.683881543830977101e+00,3.031547247576632520e-01,-3.347151667805722125e-02
4.713339918320480493e+00,3.030656654134817884e-01,-3.331436961908963018e-02
4.742798292809982996e+00,3.029801434433567198e-01,-3.315766692789010039e-02
4.772256667299486388e+00,3.028981048819929245e-01,-3.300141622303811445e-02
4.801715041788989780e+00,3.028195110160254999e-01,-3.284562612246027385e-02
4.831173416278491395e+00,3.027435750421571536e-01,-3.269030602305937616e-02
4.860631790767994787e+00,3.026711803186123984e-01,-3.253546590988092707e-02
4.890090165257498178e+00,3.026013689801110851e-01,-3.238111619144025399e-02
4.919548539747000682e+00,3.025343876979582070e-01,-3.222726755817134636e-02
4.949006914236504073e+00,3.024705006325493772e-01,-3.207393086126930637e-02
4.978465288726007465e+00,3.024071828230083803e-01,-3.192111700948130348e-02
5.007923663215509968e+00,3.023481676771058169e-01,-3.176883688166010772e-02
5.037382037705013360e+00,3.022911550399517977e-01,-3.161710125313024061e-02
5.066840412194516752e+00,3.022352837625432165e-01,-3.146592073412973756e-02
5.096298786684018367e+00,3.021824130990692359e-01,-3.131530571878449187e-02
5.125757161173521759e+00,3.021306086143369374e-01,-3.116526634324671627e-02
5.155215535663025150e+00,3.020813715621030182e-01,-3.101581245178625448e-02
5.184673910152527654e+00,3.020332744764231969e-01,-3.086695356976511262e-02
5.214132284642031046e+00,3.019864362347400299e-01,-3.071869888255174957e-02
5.243590659131534437e+00,3.019424378756737637e-01,-3.057105721954590447e-02
5.273049033621036941e+00,3.018993411974253416e-01,-3.042403704258498168e-02
5.302507408110540332e+00,3.018578232028469865e-01,-3.027764643809416692e-02
5.331965782600042836e+00,3.018175673957239069e-01,-3.013189311242146090e-02
5.361424157089546227e+00,3.017786998132174214e-01,-2.998678438987088801e-02
5.390882531579049619e+00,3.017404634909898742e-01,-2.984232721300936544e-02
5.420340906068551234e+00,3.017043730499906484e-01,-2.969852814487870460e-02
5.449799280558054626e+00,3.016687033723931544e-01,-2.955539337279278200e-02
5.479257655047558018e+00,3.016344588989625652e-01,-2.941292871344370827e-02
5.508716029537060521e+00,3.016011231956064464e-01,-2.927113961907780101e-02
5.538174404026563913e+00,3.015682267689326346e-01,-2.913003118453600521e-02
5.567632778516067305e+00,3.015370466025164009e-01,-2.898960815498251992e-02
5.597091153005569808e+00,3.015064611838769171e-01,-2.884987493417011384e-02
5.626549527495073200e+00,3.014765134165890426e-01,-2.871083559311312858e-02
5.656007901984576591e+00,3.014501180853568774e-01,-2.857249387905866009e-02
5.685466276474078207e+00,3.014191954048575095e-01,-2.843485322466230217e-02
5.714924650963581598e+00,3.013927400230302922e-01,-2.829791675729029232e-02
5.744383025453084990e+00,3.013634957137322212e-01,-2.816168730838137374e-02
5.773841399942587493e+00,3.013398658566207589e-01,-2.802616742281324735e-02
5.803299774432090885e+00,3.013149979153840752e-01,-2.789135936822762993e-02
5.832758148921594277e+00,3.012898799290592566e-01,-2.775726514427550098e-02
5.862216523411096780e+00,3.012657651281114846e-01,-2.762388649175147315e-02
5.891674897900600172e+00,3.012430638461696120e-01,-2.749122490159192425e-02
5.921133272390103564e+00,3.012194959881888678e-01,-2.735928162371625491e-02
5.950591646879606067e+00,3.011974148598281498e-01,-2.722805767569544746e-02
5.980050021369108570e+00,3.011752589068220076e-01,-2.709755385123504418e-02
6.009508395858611962e+00,3.011545265819787764e-01,-2.696777072846345477e-02
6.038966770348114466e+00,3.011335603240707925e-01,-2.683870867801834911e-02
6.068425144837617857e+00,3.011124883771164051e-01,-2.671036787092666634e-02
6.097883519327121249e+00,3.010928890188613316e-01,-2.658274828627522901e-02
6.127341893816623752e+00,3.010727519495562388e-01,-2.645584971867074447e-02
6.156800268306127144e+00,3.010530386526217295e-01,-2.632967178548872855e-02
6.186258642795630536e+00,3.010343550200464957e-01,-2.620421393391271850e-02
6.215717017285133039e+00,3.010157491434110044e-01,-2.607947544776528792e-02
6.245175391774636431e+00,3.009968585815017694e-01,-2.595545545413334779e-02
6.274633766264139823e+00,3.009792761902256308e-01,-2.583215292979087335e-02
6.304092140753641438e+00,3.009613278969111017e-01,-2.570956670742243974e-02
6.333550515243144829e+00,3.009442143539258763e-01,-2.558769548165143112e-02
6.363008889732648221e+00,3.009269241752025037e-01,-2.546653781487707643e-02
6.392467264222150725e+00,3.009098151092928775e-01,-2.534609214292446802e-02
6.421925638711654116e+00,3.008936691646019179e-01,-2.522635678051207697e-02
6.451384013201157508e+00,3.008768327791381814e-01,-2.510732992654131357e-02
6.480842387690660011e+00,3.008607928764657768e-01,-2.498900966921279929e-02
6.510300762180163403e+00,3.008450417704526259e-01,-2.487139399097362119e-02
6.539759136669666795e+00,3.008290149231658828e-01,-2.475448077330071051e-02
6.569217511159168410e+00,3.008138137700833159e-01,-2.463826780132434904e-02
6.598675885648671802e+00,3.007981932000806657e-01,-2.452275276829684464e-02
6.628134260138175193e+00,3.007831916059121591e-01,-2.440793327991055278e-02
6.657592634627677697e+00,3.007681152244091050e-01,-2.429380685846972351e-02
6.687051009117181088e+00,3.007532233449900505e-01,-2.418037094692055550e-02
6.716509383606684480e+00,3.007389647928587206e-01,-2.406762291274367263e-02
6.745967758096186984e+00,3.007244095680258189e-01,-2.395556005171319350e-02
6.775426132585690375e+00,3.007095251023240712e-01,-2.384417959152647024e-02
6.804884507075192879e+00,3.006952640745692018e-01,-2.373347869530843812e-02
6.834342881564696270e+00,3.006814216927296557e-01,-2.362345446499440269e-02
6.863801256054198774e+00,3.006678257397173981e-01,-2.351410394459526113e-02
6.893259630543701277e+00,3.006538476044940400e-01,-2.340542412334845404e-02
6.922718005033204669e+00,3.006397388140505944e-01,-2.329741193875860261e-02
6.952176379522708061e+00,3.006263499271487061e-01,-2.319006427953108213e-02
6.981634754012210564e+00,3.006129156329401253e-01,-2.308337798840191107e-02
7.011093128501713956e+00,3.005993026428920856e-01,-2.297734986486738018e-02
7.040551502991217347e+00,3.005862257887696454e-01,-2.287197666781643629e-02
7.070009877480719851e+00,3.005729172940703742e-01,-2.276725511806917610e-02
7.099468251970223243e+00,3.005595769810688878e-01,-2.266318190082398931e-02
7.128926626459726634e+00,3.005468407266316810e-01,-2.255975366801681037e-02
7.158385000949228250e+00,3.005335235708590513e-01,-2.245696704059501128e-02
7.187843375438731641e+00,3.005208970060122553e-01,-2.235481861070859680e-02
7.217301749928235033e+00,3.005076147500393979e-01,-2.225330494382165084e-02
7.246760124417737536e+00,3.004948757770160572e-01,-2.215242258074634832e-02
7.276218498907240928e+00,3.004826257781275101e-01,-2.205216803960216923e-02
7.305676873396744320e+00,3.004697840682969412e-01,-2.195253781770277121e-02
7.335135247886246823e+00,3.004571729787419154e-01,-2.185352839337272035e-02
7.364593622375750215e+00,3.004448336566279965e-01,-2.175513622769650185e-02
7.394051996865253606e+00,3.004323598975276455e-01,-2.165735776620199629e-02
7.423510371354755222e+00,3.004201321407269365e-01,-2.156018944048050320e-02
7.452968745844258613e+00,3.004103064468519602e-01,-2.146362766974541786e-02
7.482427120333762005e+00,3.003954260262454712e-01,-2.136766886233158746e-02
7.511885494823264509e+00,3.003832777116176578e-01,-2.127230941713730700e-02
7.541343869312767900e+00,3.003708765054678986e-01,-2.117754572501075877e-02
7.570802243802271292e+00,3.003586640368200444e-01,-2.108337417008281089e-02
7.600260618291773795e+00,3.003466175893483303e-01,-2.098979113104798913e-02
7.629718992781277187e+00,3.003344462962037054e-01,-2.089679298239510014e-02
7.659177367270780579e+00,3.003224584007134212e-01,-2.080437609558949408e-02
7.688635741760283082e+00,3.003103543504551109e-01,-2.071253684020832320e-02
7.718094116249786474e+00,3.002982603281124652e-01,-2.062127158503046162e-02
7.747552490739288977e+00,3.002863955570158061e-01,-2.053057669908263383e-02
7.777010865228791481e+00,3.002744754522632120e-01,-2.044044855264304586e-02
7.806469239718294872e+00,3.002626984856618386e-01,-2.035088351820421235e-02
7.835927614207798264e+00,3.002507583219228282e-01,-2.026187797139601676e-02
7.865385988697300768e+00,3.002389182395641121e-01,-2.017342829187057998e-02
7.894844363186804159e+00,3.002273910079273356e-01,-2.008553086415024516e-02
7.924302737676307551e+00,3.002154058972718031e-01,-1.999818207843963302e-02
7.953761112165810054e+00,3.002033237585328695e-01,-1.991137833140330798e-02
7.983219486655313446e+00,3.001922434481212876e-01,-1.982511602690999186e-02
8.012677861144815950e+00,3.001796788227206747e-01,-1.973939157674464359e-02
8.042136235634318453e+00,3.001687106212683198e-01,-1.965420140128927920e-02
8.071594610123822733e+00,3.001576111322895035e-01,-1.956954193017378801e-02
8.101052984613325236e+00,3.001451412167687738e-01,-1.948540960289765755e-02
8.130511359102827740e+00,3.001343312353559334e-01,-1.940180086942366877e-02
8.159969733592332020e+00,3.001226456083936900e-01,-1.931871219074440121e-02
8.189428108081834523e+00,3.001099656042321429e-01,-1.923614003942267919e-02
8.218886482571337027e+00,3.000995565466782478e-01,-1.915408090010666670e-02
8.248344857060839530e+00,3.000868489928310012e-01,-1.907253127002056514e-02
8.277803231550343810e+00,3.000755081291545667e-01,-1.899148765943173972e-02
8.307261606039846313e+00,3.000647432874632425e-01,-1.891094659209515555e-02
8.336719980529348817e+00,3.000526275678597199e-01,-1.883090460567582794e-02
8.366178355018851320e+00,3.000418525988009510e-01,-1.875135825215001190e-02
8.395636729508355600e+00,3.000304152696339766e-01,-1.867230409818608494e-02
8.425095103997858104e+00,3.000182018241286386e-01,-1.859373872550556389e-02
8.454553478487360607e+00,3.000074344108571989e-01,-1.851565873122511946e-02
8.484011852976863111e+00,2.999953062904638368e-01,-1.843806072818028607e-02
8.513470227466367390e+00,2.999839019243696336e-01,-1.836094134523131097e-02
8.542928601955869894e+00,2.999732442575675506e-01,-1.828429722755203421e-02
8.572386976445372397e+00,2.999610530901000716e-01,-1.820812503690222989e-02
8.601845350934876677e+00,2.999497275117225525e-01,-1.813242145188402599e-02
8.631303725424379181e+00,2.999391049125573749e-01,-1.805718316818301708e-02
8.660762099913881684e+00,2.999270315497058470e-01,-1.798240689879459717e-02
8.690220474403385964e+00,2.999157798090690830e-01,-1.790808937423600880e-02
8.719678848892888468e+00,2.999052485698421866e-01,-1.783422734274476076e-02
8.749137223382390971e+00,2.998932533589035443e-01,-1.776081757046359816e-02
8.778595597871893474e+00,2.998825898173010374e-01,-1.768785684161298249e-02
8.808053972361395978e+00,2.998705963501120397e-01,-1.761534195865105401e-02
8.837512346850900258e+00,2.998593726943772908e-01,-1.754326974242189502e-02
8.866970721340402761e+00,2.998487803468971036e-01,-1.747163703229233367e-02
8.896429095829905265e+00,2.998368928122210342e-01,-1.740044068627778773e-02
8.925887470319409545e+00,2.998256571215062727e-01,-1.732967758115750226e-02
8.955345844808912048e+00,2.998151957319220018e-01,-1.725934461257967040e-02
8.984804219298414552e+00,2.998033685299666407e-01,-1.718943869515670089e-02
9.014262593787918831e+00,2.997921930237237853e-01,-1.711995676255105570e-02
9.043720968277421335e+00,2.997815664508338140e-01,-1.705089576755211209e-02
9.073179342766923838e+00,2.997697516825267305e-01,-1.698225268214414302e-02
9.102637717256426342e+00,2.997594029829224183e-01,-1.691402449756604365e-02
9.132096091745930622e+00,2.997480912847014234e-01,-1.684620822436293588e-02
9.161554466235433125e+00,2.997363773327823000e-01,-1.677880089243000486e-02
9.191012840724935629e+00,2.997259473282035125e-01,-1.671179955104887954e-02
9.220471215214439908e+00,2.997148195496375789e-01,-1.664520126891690446e-02
9.249929589703942412e+00,2.997031109193880050e-01,-1.657900313416946561e-02
9.279387964193444915e+00,2.996926702059501402e-01,-1.651320225439573824e-02
9.308846338682949195e+00,2.996816588749638965e-01,-1.644779575664804747e-02
9.338304713172449922e+00,2.996704802496250042e-01,-1.638278078744526481e-02
9.367763087661954202e+00,2.996594739147004360e-01,-1.631815451277018186e-02
9.397221462151456706e+00,2.996478378037772949e-01,-1.625391411806143341e-02
9.426679836640960986e+00,2.996367655330355317e-01,-1.619005680819993534e-02
9.456138211130461713e+00,2.996258563593997004e-01,-1.612657980749025027e-02
9.485596585619965992e+00,2.996149130250792547e-01,-1.606348035963693979e-02
9.515054960109468496e+00,2.996045056314349808e-01,-1.600075572771626764e-02
9.544513334598972776e+00,2.995935854913182039e-01,-1.593840319414331630e-02
9.573971709088475279e+00,2.995819722037926791e-01,-1.587642006063474595e-02
9.603430083577979559e+00,2.995687484993898031e-01,-1.581480364816750805e-02
9.632888458067480286e+00,2.995577930136487099e-01,-1.575355129693346151e-02
9.662346832556982790e+00,2.995495483336618747e-01,-1.569266036629027999e-02
9.691805207046487070e+00,2.995386399110027131e-01,-1.563212823470871982e-02
9.721263581535989573e+00,2.995250965513270858e-01,-1.557195229971641316e-02
9.750721956025493853e+00,2.995142376937404705e-01,-1.551212997783833585e-02
9.780180330514996356e+00,2.995058925842658537e-01,-1.545265870453421675e-02
9.809638705004498860e+00,2.994925829971162856e-01,-1.539353593413276405e-02
9.839097079494001363e+00,2.994848365314477512e-01,-1.533475913976327897e-02
9.868555453983505643e+00,2.994738939615548268e-01,-1.527632581328427705e-02
9.898013828473008147e+00,2.994600322595987185e-01,-1.521823346520973300e-02
9.927472202962512426e+00,2.994492653852101616e-01,-1.516047962463271115e-02
9.956930577452014930e+00,2.994408962077877989e-01,-1.510306183914673223e-02
9.986388951941515657e+00,2.994304011086871831e-01,-1.504597767476491092e-02
1.001584732643101994e+01,2.994196917906249977e-01,-1.498922471583693204e-02
1.004530570092052244e+01,2.994066272835206877e-01,-1.493280056496408721e-02
1.007476407541002672e+01,2.993948068845593835e-01,-1.487670284291240340e-02
1.010422244989952922e+01,2.993881736862576415e-01,-1.482092918852393609e-02
1.013368082438903350e+01,2.993773957653898532e-01,-1.476547725862644399e-02
1.016313919887853423e+01,2.993660487278262949e-01,-1.471034472794146945e-02
1.019259757336803673e+01,2.993532379695745260e-01,-1.465552928899077276e-02
1.022205594785754101e+01,2.993416274302156954e-01,-1.460102865200160055e-02
1.025151432234704352e+01,2.993339757821231184e-01,-1.454684054481043647e-02
1.028097269683654780e+01,2.993235797218797289e-01,-1.449296271276554957e-02
1.031043107132605030e+01,2.993104540039738803e-01,-1.443939291862844469e-02
1.033988944581555280e+01,2.993026430109101965e-01,-1.438612894247415057e-02
1.036934782030505531e+01,2.992895153160792798e-01,-1.433316858159053471e-02
1.039880619479455959e+01,2.992789657568982187e-01,-1.428050965037669894e-02
1.042826456928406209e+01,2.992708639022156336e-01,-1.422814998024042252e-02
1.045772294377356637e+01,2.992603623511497779e-01,-1.417608741949491144e-02
1.048718131826306887e+01,2.992474439694673971e-01,-1.412431983325470632e-02
1.051663969275256960e+01,2.992369781941214835e-01,-1.407284510333099183e-02
1.054609806724207388e+01,2.992265767808823806e-01,-1.402166112812622961e-02
1.057555644173157638e+01,2.992184978231819392e-01,-1.397076582252823433e-02
1.060501481622108066e+01,2.992080886372839865e-01,-1.392015711780380909e-02
1.063447319071058317e+01,2.991953429676051379e-01,-1.386983296149183094e-02
1.066393156520008567e+01,2.991872446488294535e-01,-1.381979131729597216e-02
1.069338993968958818e+01,2.991745303474496742e-01,-1.377003016497710397e-02
1.072284831417909245e+01,2.991641771113679460e-01,-1.372054750024531353e-02
1.075230668866859496e+01,2.991559038967269712e-01,-1.367134133465176468e-02
1.078176506315809924e+01,2.991460871052058490e-01,-1.362240969548021707e-02
1.081122343764760174e+01,2.991327696805586855e-01,-1.357375062563844111e-02
1.084068181213710247e+01,2.991230796392557179e-01,-1.352536218354955314e-02
1.087014018662660675e+01,2.991124929590606718e-01,-1.347724244304303147e-02
1.089959856111610925e+01,2.991048578324430607e-01,-1.342938949324599951e-02
1.092905693560561353e+01,2.990946053965217732e-01,-1.338180143847417236e-02
1.095851531009511604e+01,2.990821263678454245e-01,-1.333447639812299773e-02
1.098797368458462032e+01,2.990719398192031586e-01,-1.328741250655878642e-02
1.101743205907412104e+01,2.990616544699293833e-01,-1.324060791300987402e-02
