# omega (a.u.), Re alpha(w), Im alpha(w)
3.461359002516602446e-01,-1.061073404215801541e-01,-1.431645140655920800e-01
3.479770486572542065e-01,-1.067327854435588946e-01,-1.447289653608260229e-01
3.498181970628481130e-01,-1.073528050050418375e-01,-1.463017756331883024e-01
3.516593454684420750e-01,-1.079698157845047218e-01,-1.478829083180913939e-01
3.535004938740360370e-01,-1.085800295740497468e-01,-1.494723263340491659e-01
3.553416422796298879e-01,-1.091871550566477778e-01,-1.510699920878672275e-01
3.571827906852238499e-01,-1.097878110063660595e-01,-1.526758674798256166e-01
3.590239390908178119e-01,-1.103842704646744305e-01,-1.542899139088517169e-01
3.608650874964117183e-01,-1.109754092065534936e-01,-1.559120922776859874e-01
3.627062359020056803e-01,-1.115599718939494917e-01,-1.575423629980385321e-01
3.645473843075996423e-01,-1.121414616286302846e-01,-1.591806859957362041e-01
3.663885327131935488e-01,-1.127164498463485015e-01,-1.608270207158616072e-01
3.682296811187875107e-01,-1.132855828785590685e-01,-1.624813261278820753e-01
3.700708295243814727e-01,-1.138489901352850997e-01,-1.641435607307697719e-01
3.719119779299753792e-01,-1.144075115015835559e-01,-1.658136825581125462e-01
3.737531263355692857e-01,-1.149604210175493163e-01,-1.674916491832141585e-01
3.755942747411632476e-01,-1.155078668776384904e-01,-1.691774177241857080e-01
3.774354231467571541e-01,-1.160495723421493125e-01,-1.708709448490268179e-01
3.792765715523511161e-01,-1.165851402700761319e-01,-1.725721867806964127e-01
3.811177199579450781e-01,-1.171144065734486955e-01,-1.742810993021736143e-01
3.829588683635389845e-01,-1.176384393311634136e-01,-1.759976377615080356e-01
3.848000167691329465e-01,-1.181562128369100934e-01,-1.777217570768601373e-01
3.866411651747269085e-01,-1.186677210942812533e-01,-1.794534117415296504e-01
3.884823135803208149e-01,-1.191733460543005774e-01,-1.811925558289746163e-01
3.903234619859147769e-01,-1.196725871562205473e-01,-1.829391429978186601e-01
3.921646103915087389e-01,-1.201654893098886706e-01,-1.846931264968472430e-01
3.940057587971025899e-01,-1.206522416288760974e-01,-1.864544591699928422e-01
3.958469072026965518e-01,-1.211315437543029339e-01,-1.882230934613090267e-01
3.976880556082905138e-01,-1.216064556946005321e-01,-1.899989814199320448e-01
3.995292040138844203e-01,-1.220737605202548426e-01,-1.917820747050321684e-01
4.013703524194783823e-01,-1.225344137204713441e-01,-1.935723245907522982e-01
4.032115008250723442e-01,-1.229886417601493698e-01,-1.953696819711346899e-01
4.050526492306662507e-01,-1.234360289429830698e-01,-1.971740973650360773e-01
4.068937976362602127e-01,-1.238765950322521930e-01,-1.989855209210306120e-01
4.087349460418541747e-01,-1.243103621250261498e-01,-2.008039024223001179e-01
4.105760944474480256e-01,-1.247372903593721993e-01,-2.026291912915116344e-01
4.124172428530419876e-01,-1.251559602941880456e-01,-2.044613365956844953e-01
4.142583912586359496e-01,-1.255712594262782533e-01,-2.063002870510406705e-01
4.160995396642298561e-01,-1.259766036564213265e-01,-2.081459910278469494e-01
4.179406880698238180e-01,-1.263761302910003104e-01,-2.099983965552409959e-01
4.197818364754177800e-01,-1.267676941110037481e-01,-2.118574513260455261e-01
4.216229848810116865e-01,-1.271523161436009797e-01,-2.137231027015688289e-01
4.234641332866056485e-01,-1.275301980118188350e-01,-2.155952977163927142e-01
4.253052816921995549e-01,-1.279004101613670785e-01,-2.174739830831465270e-01
4.271464300977935169e-01,-1.282632756659855544e-01,-2.193591051972677841e-01
4.289875785033874234e-01,-1.286186974341047839e-01,-2.212506101417484605e-01
4.308287269089813298e-01,-1.289663901681180891e-01,-2.231484436918688696e-01
4.326698753145752918e-01,-1.293070257364893061e-01,-2.250525513199170546e-01
4.345110237201692538e-01,-1.296400483410540261e-01,-2.269628781998926093e-01
4.363521721257631603e-01,-1.299653042916960322e-01,-2.288793692121994794e-01
4.381933205313571222e-01,-1.302831768131098300e-01,-2.308019689483222225e-01
4.400344689369510842e-01,-1.305927362033589556e-01,-2.327306217154880008e-01
4.418756173425449907e-01,-1.308949939009441121e-01,-2.346652715413151680e-01
4.437167657481389527e-01,-1.311879270543035714e-01,-2.366058621784473126e-01
4.455579141537329146e-01,-1.314759833711982850e-01,-2.385523371091708422e-01
4.473990625593267656e-01,-1.317537779261962749e-01,-2.405046395500199385e-01
4.492402109649207276e-01,-1.320267672049340868e-01,-2.424627124563657754e-01
4.510813593705146896e-01,-1.322887904706132323e-01,-2.444264985269898605e-01
4.529225077761085960e-01,-1.325435549190146223e-01,-2.463959402086441930e-01
4.547636561817025580e-01,-1.327899737509983802e-01,-2.483709797005947406e-01
4.566048045872965200e-01,-1.330288785302427279e-01,-2.503515589591492341e-01
4.584459529928904264e-01,-1.332593994879205379e-01,-2.523376197021717227e-01
4.602871013984843884e-01,-1.334812253354605571e-01,-2.543291034135793938e-01
4.621282498040783504e-01,-1.336957077635256286e-01,-2.563259513478244322e-01
4.639693982096722014e-01,-1.339011590437349242e-01,-2.583281045343608362e-01
4.658105466152661633e-01,-1.340987065959175217e-01,-2.603355037820956341e-01
4.676516950208601253e-01,-1.342873088714304775e-01,-2.623480896838217835e-01
4.694928434264540318e-01,-1.344678364538970661e-01,-2.643658026206384681e-01
4.713339918320479938e-01,-1.346412000271160203e-01,-2.663885827663532435e-01
4.731751402376419557e-01,-1.348028241480510592e-01,-2.684163700918678064e-01
4.750162886432358622e-01,-1.349587665197594100e-01,-2.704491043695492758e-01
4.768574370488298242e-01,-1.351056810297717181e-01,-2.724867251775834331e-01
4.786985854544237862e-01,-1.352439421744521808e-01,-2.745291719043116974e-01
4.805397338600176926e-01,-1.353731459591371589e-01,-2.765763837525525015e-01
4.823808822656116546e-01,-1.354934397258568402e-01,-2.786282997439057385e-01
4.842220306712055611e-01,-1.356055292433989701e-01,-2.806848587230394432e-01
4.860631790767994675e-01,-1.357087737606398892e-01,-2.827459993619610423e-01
4.879043274823934295e-01,-1.358036781585271191e-01,-2.848116601642716184e-01
4.897454758879873915e-01,-1.358887695234130277e-01,-2.868817794694015211e-01
4.915866242935812980e-01,-1.359652524262936479e-01,-2.889562954568313802e-01
4.934277726991752600e-01,-1.360340106564875695e-01,-2.910351461502946879e-01
4.952689211047692219e-01,-1.360920625080455637e-01,-2.931182694219623408e-01
4.971100695103631284e-01,-1.361422850687414032e-01,-2.952056029966121375e-01
4.989512179159570904e-01,-1.361838927286445067e-01,-2.972970844557789039e-01
5.007923663215509968e-01,-1.362165954381350796e-01,-2.993926512418883523e-01
5.026335147271449033e-01,-1.362390053301328618e-01,-3.014922406623722906e-01
5.044746631327389208e-01,-1.362532728676914273e-01,-3.035957898937682864e-01
5.063158115383328273e-01,-1.362584682550615489e-01,-3.057032359857987935e-01
5.081569599439267337e-01,-1.362533378788642890e-01,-3.078145158654352898e-01
5.099981083495207512e-01,-1.362399853549216833e-01,-3.099295663409433188e-01
5.118392567551146577e-01,-1.362180706043419343e-01,-3.120483241059087698e-01
5.136804051607085642e-01,-1.361854715002805138e-01,-3.141707257432488354e-01
5.155215535663024706e-01,-1.361451298372962915e-01,-3.162967077292018203e-01
5.173627019718964881e-01,-1.360948051978026763e-01,-3.184262064373016288e-01
5.192038503774903946e-01,-1.360341800616146624e-01,-3.205591581423319347e-01
5.210449987830843011e-01,-1.359663043735388488e-01,-3.226954990242638099e-01
5.228861471886782075e-01,-1.358865453711622096e-01,-3.248351651721740341e-01
5.247272955942722250e-01,-1.357981913497375570e-01,-3.269780925881455302e-01
5.265684439998661315e-01,-1.357031754630318165e-01,-3.291242171911490932e-01
5.284095924054600379e-01,-1.355954160686109189e-01,-3.312734748209072433e-01
5.302507408110539444e-01,-1.354807150233807433e-01,-3.334258012417385952e-01
5.320918892166479619e-01,-1.353552061833823150e-01,-3.355811321463851304e-01
5.339330376222418684e-01,-1.352189032524058476e-01,-3.377394031598187074e-01
5.357741860278357748e-01,-1.350757302525024961e-01,-3.399005498430311967e-01
5.376153344334297923e-01,-1.349219615076899248e-01,-3.420645076968047427e-01
5.394564828390236988e-01,-1.347570290215545363e-01,-3.442312121654618196e-01
5.412976312446176053e-01,-1.345852110516575773e-01,-3.464005986405996884e-01
5.431387796502116228e-01,-1.344021219955976731e-01,-3.485726024648039822e-01
5.449799280558055292e-01,-1.342090649889016163e-01,-3.507471589353416963e-01
5.468210764613994357e-01,-1.340073544855347187e-01,-3.529242033078390239e-01
5.486622248669933422e-01,-1.337956449010182514e-01,-3.551036707999370434e-01
5.505033732725872486e-01,-1.335743132168516201e-01,-3.572854965949294193e-01
5.523445216781812661e-01,-1.333434664121923297e-01,-3.594696158453810075e-01
5.541856700837751726e-01,-1.331036166608237925e-01,-3.616559636767271990e-01
5.560268184893690790e-01,-1.328512465554077815e-01,-3.638444751908535002e-01
5.578679668949630965e-01,-1.325911129765151852e-01,-3.660350854696570178e-01
5.597091153005570030e-01,-1.323232266409274938e-01,-3.682277295785866822e-01
5.615502637061509095e-01,-1.320416889662640036e-01,-3.704223425701665962e-01
5.633914121117449270e-01,-1.317532986435525910e-01,-3.726188594874971782e-01
5.652325605173388334e-01,-1.314531526563787744e-01,-3.748172153677395424e-01
5.670737089229327399e-01,-1.311444890018363674e-01,-3.770173452455782281e-01
5.689148573285266464e-01,-1.308260127977616261e-01,-3.792191841566657229e-01
5.707560057341206639e-01,-1.304975398183415014e-01,-3.814226671410473335e-01
5.725971541397145703e-01,-1.301586708593596986e-01,-3.836277292465645750e-01
5.744383025453084768e-01,-1.298095876329295184e-01,-3.858343055322419057e-01
5.762794509509024943e-01,-1.294517639093058503e-01,-3.880423310716520913e-01
5.781205993564964007e-01,-1.290838326434863015e-01,-3.902517409562609174e-01
5.799617477620903072e-01,-1.287059343375458742e-01,-3.924624702987546399e-01
5.818028961676843247e-01,-1.283183464569739307e-01,-3.946744542363453401e-01
5.836440445732781201e-01,-1.279203921361664331e-01,-3.968876279340576296e-01
5.854851929788721376e-01,-1.275124732478979117e-01,-3.991019265879955924e-01
5.873263413844660441e-01,-1.270942375864803631e-01,-4.013172854285887436e-01
5.891674897900600616e-01,-1.266670218663075165e-01,-4.035336397238201700e-01
5.910086381956538570e-01,-1.262295514824830489e-01,-4.057509247824316878e-01
5.928497866012478745e-01,-1.257819213026082350e-01,-4.079690759571130143e-01
5.946909350068417810e-01,-1.253258794534558573e-01,-4.101880286476662918e-01
5.965320834124357985e-01,-1.248577482586013115e-01,-4.124077183041546246e-01
5.983732318180297050e-01,-1.243798624880781273e-01,-4.146280804300289113e-01
6.002143802236237224e-01,-1.238927433327530608e-01,-4.168490505852344152e-01
6.020555286292175179e-01,-1.233952711590510232e-01,-4.190705643892971843e-01
6.038966770348114244e-01,-1.228888420151048183e-01,-4.212925575243916532e-01
6.057378254404054418e-01,-1.223720839540672900e-01,-4.235149657383869837e-01
6.075789738459993483e-01,-1.218440885005862423e-01,-4.257377248478721454e-01
6.094201222515933658e-01,-1.213068429369935641e-01,-4.279607707411648976e-01
6.112612706571872723e-01,-1.207596651045207831e-01,-4.301840393812955132e-01
6.131024190627811787e-01,-1.202027060489764126e-01,-4.324074668089734619e-01
6.149435674683750852e-01,-1.196352369373258617e-01,-4.346309891455343855e-01
6.167847158739691027e-01,-1.190581820659748769e-01,-4.368545425958639816e-01
6.186258642795630092e-01,-1.184714049107843253e-01,-4.390780634513036795e-01
6.204670126851570267e-01,-1.178742026058257064e-01,-4.413014880925362760e-01
6.223081610907509331e-01,-1.172666939079186343e-01,-4.435247529924510324e-01
6.241493094963447286e-01,-1.166496072864320194e-01,-4.457477947189862899e-01
6.259904579019387461e-01,-1.160223182896572558e-01,-4.479705499379567635e-01
6.278316063075326525e-01,-1.153848615188572124e-01,-4.501929554158549118e-01
6.296727547131266700e-01,-1.147377084353950055e-01,-4.524149480226355435e-01
6.315139031187205765e-01,-1.140815418953090576e-01,-4.546364647344802723e-01
6.333550515243145940e-01,-1.134139261717576480e-01,-4.568574426365386021e-01
6.351961999299083894e-01,-1.127369548838316193e-01,-4.590778189256523034e-01
6.370373483355022959e-01,-1.120503341883497539e-01,-4.612975309130578072e-01
6.388784967410963134e-01,-1.113526932348587045e-01,-4.635165160270675599e-01
6.407196451466902198e-01,-1.106462951676512596e-01,-4.657347118157320054e-01
6.425607935522842373e-01,-1.099294306067805926e-01,-4.679520559494820264e-01
6.444019419578781438e-01,-1.092025017361469980e-01,-4.701684862237495710e-01
6.462430903634720503e-01,-1.084658607679504505e-01,-4.723839405615671283e-01
6.480842387690659567e-01,-1.077186142479089476e-01,-4.745983570161514953e-01
6.499253871746599742e-01,-1.069618736052328350e-01,-4.768116737734612309e-01
6.517665355802538807e-01,-1.061958257046266285e-01,-4.790238291547365690e-01
6.536076839858478982e-01,-1.054194312321434929e-01,-4.812347616190217336e-01
6.554488323914418046e-01,-1.046325883495785175e-01,-4.834444097656616646e-01
6.572899807970356001e-01,-1.038363538906692113e-01,-4.856527123367800347e-01
6.591311292026296176e-01,-1.030302668094823099e-01,-4.878596082197426131e-01
6.609722776082235240e-01,-1.022144430815190574e-01,-4.900650364495900413e-01
6.628134260138175415e-01,-1.013896706649375784e-01,-4.922689362114591738e-01
6.646545744194114480e-01,-1.005520180097931315e-01,-4.944712468429803831e-01
6.664957228250053545e-01,-9.970784924008198324e-02,-4.966719078366548801e-01
6.683368712305992609e-01,-9.885140864650987513e-02,-4.988708588422109402e-01
6.701780196361932784e-01,-9.798568377080392466e-02,-5.010680396689429772e-01
6.720191680417871849e-01,-9.711092652636063582e-02,-5.032633902880270238e-01
