# gx (bohr),gy,gz,Re n(g_vec) (1/bohr**3), Im n(g_vec)
4.278270283921346895e+00,1.039008497523755281e+01,3.055907345658102514e+00,2.287896234380323898e-08,-3.997197285657264024e-18
4.889451753052967753e+00,1.100126644436917545e+01,2.444725876526481656e+00,1.791344784646978603e-10,-1.153584289436999222e-17
5.500633222184586835e+00,1.161244791350079453e+01,1.833544407394862574e+00,4.372459590897539074e-08,-6.360767979054848860e-18
6.111814691316207693e+00,1.222362938263241361e+01,1.222362938263241716e+00,-2.997658887368455311e-08,9.843233117662223421e-19
6.722996160447830327e+00,1.283481085176403624e+01,6.111814691316190817e-01,-2.966842979447103485e-08,1.025542615837521260e-17
7.334177629579451185e+00,1.344599232089565888e+01,-1.776356839400250465e-15,-1.002330504271533859e-15,7.543558614394440780e-18
-6.111814691316207693e+00,-8.881784197001252323e-16,1.344599232089565710e+01,2.562201303717489987e-08,-4.111324122002274445e-18
-5.500633222184586835e+00,6.111814691316199699e-01,1.283481085176403624e+01,3.274804408649163666e-08,8.907716272265137740e-18
-4.889451753052965977e+00,1.222362938263240828e+00,1.222362938263241539e+01,5.226794460469095434e-12,9.062184619634497271e-18
-4.278270283921345118e+00,1.833544407394861686e+00,1.161244791350079453e+01,6.809843409226993741e-08,2.722509769506064816e-18
-3.667088814789724260e+00,2.444725876526482544e+00,1.100126644436917367e+01,2.083045712217239802e-08,-2.593897715367931653e-18
-2.444725876526483432e+00,2.444725876526483432e+00,1.100126644436917367e+01,3.168035714065662058e-10,-2.489658621344133823e-18
-1.833544407394862574e+00,3.055907345658104290e+00,1.039008497523755281e+01,1.364129684012998665e-07,9.498376916898043351e-18
-1.222362938263241716e+00,3.667088814789725149e+00,9.778903506105931953e+00,1.774955154645701002e-07,7.845254416641694485e-18
-6.111814691316208581e-01,4.278270283921346007e+00,9.167722036974311095e+00,2.340387462917769304e-08,5.762428464980326063e-18
0.000000000000000000e+00,4.889451753052966865e+00,8.556540567842690237e+00,5.559520938184595277e-16,-5.633324460353344928e-18
6.111814691316208581e-01,5.500633222184587723e+00,7.945359098711069379e+00,1.720957019916621375e-07,-1.162873062806719700e-17
1.222362938263241716e+00,6.111814691316208581e+00,7.334177629579448521e+00,2.798026570070869732e-07,-3.698083836159011575e-18
1.833544407394861686e+00,6.722996160447828551e+00,6.722996160447828551e+00,1.684277635541675388e-07,4.166107305862636159e-18
2.444725876526483432e+00,7.334177629579450297e+00,6.111814691316206805e+00,-4.618976583590320553e-09,9.760569457375141817e-18
3.055907345658104290e+00,7.945359098711071155e+00,5.500633222184585946e+00,2.094244037494172598e-08,2.172109406352269830e-18
3.667088814789725149e+00,8.556540567842692013e+00,4.889451753052965088e+00,1.775790311688994928e-07,2.035265814971425043e-18
4.278270283921345118e+00,9.167722036974311095e+00,4.278270283921345118e+00,1.373677876863278060e-07,-1.083372662312147324e-17
4.889451753052966865e+00,9.778903506105933729e+00,3.667088814789723372e+00,9.574463280861931889e-10,-7.109836529884348725e-18
5.500633222184587723e+00,1.039008497523755459e+01,3.055907345658102514e+00,5.316051001443162627e-08,2.102159968417750811e-18
6.111814691316206805e+00,1.100126644436917367e+01,2.444725876526483432e+00,7.934073775274337807e-08,5.033352849767925929e-18
6.722996160447827663e+00,1.161244791350079453e+01,1.833544407394862574e+00,-8.356869609571743400e-09,9.686117727280667092e-18
7.334177629579450297e+00,1.222362938263241716e+01,1.222362938263239940e+00,2.130374579224207173e-12,5.201144432097962350e-18
7.945359098711071155e+00,1.283481085176403802e+01,6.111814691316190817e-01,8.695817021008841082e-10,-7.910489481885999606e-18
-5.500633222184587723e+00,-6.111814691316208581e-01,1.405717379002727796e+01,8.704131498152553801e-10,9.750843775265378586e-18
-4.889451753052966865e+00,0.000000000000000000e+00,1.344599232089565710e+01,2.183927435702991215e-16,7.374589129407417634e-18
-4.278270283921346007e+00,6.111814691316208581e-01,1.283481085176403624e+01,-8.374484960563497751e-09,-3.775925185071451646e-18
-3.667088814789725149e+00,1.222362938263241716e+00,1.222362938263241539e+01,7.931590963770796587e-08,-7.958395687399541613e-18
-3.055907345658104290e+00,1.833544407394862574e+00,1.161244791350079453e+01,5.292582954475649020e-08,-9.370604042964959085e-18
-1.833544407394861686e+00,1.833544407394861686e+00,1.161244791350079453e+01,-2.210431011642805365e-08,1.431965890699236804e-17
-1.222362938263240828e+00,2.444725876526482544e+00,1.100126644436917367e+01,1.177965560660306354e-07,2.229494437475812516e-18
-6.111814691316199699e-01,3.055907345658103402e+00,1.039008497523755281e+01,1.447848187475840636e-07,-2.105137010197715965e-18
8.881784197001252323e-16,3.667088814789724260e+00,9.778903506105931953e+00,-1.629287380871952584e-15,-1.304236972703364418e-17
6.111814691316217463e-01,4.278270283921345118e+00,9.167722036974311095e+00,-2.340387637450456898e-08,-8.209489231586472274e-18
1.222362938263242604e+00,4.889451753052965977e+00,8.556540567842690237e+00,8.394778528233444406e-08,4.941142568802635367e-18
1.833544407394863462e+00,5.500633222184586835e+00,7.945359098711069379e+00,9.942540161184861539e-08,4.917960030968912506e-18
2.444725876526483432e+00,6.111814691316206805e+00,7.334177629579449409e+00,-4.618976576588914955e-09,1.219308636327197772e-17
3.055907345658105179e+00,6.722996160447828551e+00,6.722996160447827663e+00,-3.731638743423320301e-08,-1.297898710160490772e-18
3.667088814789726037e+00,7.334177629579449409e+00,6.111814691316206805e+00,8.047275742174047117e-08,-3.872836208106863253e-18
4.278270283921346895e+00,7.945359098711070267e+00,5.500633222184585946e+00,1.358621832933316965e-07,-1.088688433590641852e-17
4.889451753052966865e+00,8.556540567842690237e+00,4.889451753052965977e+00,1.890896618454319547e-09,-1.708568600645918675e-18
5.500633222184588611e+00,9.167722036974311095e+00,4.278270283921344230e+00,-4.716730409034663757e-08,1.795706782495758142e-18
6.111814691316209469e+00,9.778903506105933729e+00,3.667088814789723372e+00,6.854209538722098587e-08,9.570891246265022956e-18
6.722996160447828551e+00,1.039008497523755281e+01,3.055907345658104290e+00,6.059336819825138676e-08,7.247896950661962414e-18
7.334177629579449409e+00,1.100126644436917189e+01,2.444725876526483432e+00,3.329616096178140372e-11,-4.249351827027943255e-18
7.945359098711072043e+00,1.161244791350079453e+01,1.833544407394860798e+00,3.554679771691983117e-08,-1.045198946890403454e-17
8.556540567842692013e+00,1.222362938263241716e+01,1.222362938263239940e+00,1.103621009681943545e-08,-5.072978478943212024e-18
-4.278270283921345118e+00,-6.111814691316217463e-01,1.405717379002727796e+01,-2.118796076168386074e-08,-7.330054861506224793e-18
-3.667088814789724260e+00,-8.881784197001252323e-16,1.344599232089565710e+01,-4.458211771662408161e-08,-8.561204568190258752e-18
-3.055907345658103402e+00,6.111814691316199699e-01,1.283481085176403624e+01,2.240945737480449138e-08,-3.149867722735457610e-18
-2.444725876526482544e+00,1.222362938263240828e+00,1.222362938263241539e+01,1.214932465079356270e-11,5.803913955309415489e-18
-1.222362938263240828e+00,1.222362938263240828e+00,1.222362938263241716e+01,-9.272637227211835265e-08,-3.622681387245549878e-18
-6.111814691316199699e-01,1.833544407394861686e+00,1.161244791350079630e+01,-1.315938909711801807e-09,-8.251499018824375228e-18
8.881784197001252323e-16,2.444725876526482544e+00,1.100126644436917545e+01,7.379047517796579279e-16,-9.409040239806343007e-18
6.111814691316217463e-01,3.055907345658103402e+00,1.039008497523755459e+01,-1.447848198469858982e-07,6.479771155403650528e-19
1.222362938263242604e+00,3.667088814789724260e+00,9.778903506105933729e+00,-1.774955156400733416e-07,1.159920288120818724e-17
1.833544407394863462e+00,4.278270283921345118e+00,9.167722036974312871e+00,-7.428981961808052797e-08,3.915474833181773345e-18
2.444725876526484321e+00,4.889451753052965977e+00,8.556540567842692013e+00,-3.699208273302404067e-09,8.750215198714891189e-18
3.055907345658104290e+00,5.500633222184585946e+00,7.945359098711072043e+00,2.094244037486969178e-08,-1.049835646643621949e-17
3.667088814789726037e+00,6.111814691316207693e+00,7.334177629579450297e+00,8.047275741442701665e-08,-6.639513537567613535e-18
4.278270283921346895e+00,6.722996160447828551e+00,6.722996160447829439e+00,1.134695964789070946e-07,-9.031375314975908675e-18
4.889451753052967753e+00,7.334177629579449409e+00,6.111814691316208581e+00,2.770543950900108006e-09,2.505614944386107729e-18
5.500633222184587723e+00,7.945359098711069379e+00,5.500633222184588611e+00,-1.193661891467042360e-07,1.109810143915692517e-17
6.111814691316209469e+00,8.556540567842692013e+00,4.889451753052966865e+00,-4.521847719445805688e-08,8.704049676702236379e-18
6.722996160447830327e+00,9.167722036974311095e+00,4.278270283921346007e+00,5.270036409926203645e-08,2.484373019088431841e-19
7.334177629579449409e+00,9.778903506105930177e+00,3.667088814789726925e+00,-3.236106543656491124e-11,-9.122843460575559269e-18
7.945359098711070267e+00,1.039008497523755281e+01,3.055907345658106067e+00,-1.102088566768375235e-09,-8.665535812140688669e-18
8.556540567842692013e+00,1.100126644436917545e+01,2.444725876526483432e+00,5.017215368175081931e-08,-2.534155025070423637e-18
9.167722036974314648e+00,1.161244791350079453e+01,1.833544407394862574e+00,1.105048433928009931e-08,7.504907138559965655e-18
-3.667088814789724260e+00,-1.222362938263242604e+00,1.466835525915890059e+01,2.970119268067245692e-09,-7.846697942926268864e-18
-3.055907345658103402e+00,-6.111814691316217463e-01,1.405717379002727974e+01,-3.274454782690357744e-08,5.834326251890727533e-18
-2.444725876526482544e+00,-8.881784197001252323e-16,1.344599232089565888e+01,3.430816211881139601e-16,9.501209736880991431e-18
-1.833544407394861686e+00,6.111814691316199699e-01,1.283481085176403802e+01,-4.371469491633942607e-08,6.127791874360121111e-18
-6.111814691316199699e-01,6.111814691316199699e-01,1.283481085176403624e+01,-5.300440511041857584e-08,-1.038945379739270390e-17
8.881784197001252323e-16,1.222362938263240828e+00,1.222362938263241539e+01,1.714759043696548221e-15,1.510662735081429609e-19
6.111814691316217463e-01,1.833544407394861686e+00,1.161244791350079453e+01,1.315941233660899566e-09,4.114789315033170815e-18
1.222362938263242604e+00,2.444725876526482544e+00,1.100126644436917367e+01,-1.177965541154887099e-07,8.398643283884341716e-18
1.833544407394863462e+00,3.055907345658103402e+00,1.039008497523755281e+01,-1.364129673267879098e-07,2.548709443530089815e-18
2.444725876526484321e+00,3.667088814789724260e+00,9.778903506105931953e+00,-1.179788206816680617e-09,1.284187070951615316e-18
3.055907345658105179e+00,4.278270283921345118e+00,9.167722036974311095e+00,1.312903632039338755e-07,-1.396674256586054237e-17
3.667088814789725149e+00,4.889451753052965088e+00,8.556540567842692013e+00,1.775790311540323175e-07,-4.176506288383449945e-18
4.278270283921346895e+00,5.500633222184586835e+00,7.945359098711069379e+00,1.358621832872530704e-07,1.548725699986861904e-19
4.889451753052967753e+00,6.111814691316207693e+00,7.334177629579448521e+00,2.770543951764607699e-09,8.994662012956500001e-18
5.500633222184588611e+00,6.722996160447828551e+00,6.722996160447827663e+00,-1.359537897342081883e-07,1.172821739446247996e-17
6.111814691316208581e+00,7.334177629579448521e+00,6.111814691316207693e+00,-1.189907128161515660e-07,-8.980437019195204144e-19
6.722996160447830327e+00,7.945359098711070267e+00,5.500633222184585946e+00,5.413174633756668028e-10,-6.537725221031613814e-18
7.334177629579451185e+00,8.556540567842692013e+00,4.889451753052965088e+00,-2.529860148105972018e-10,-1.273800837144236355e-17
7.945359098711070267e+00,9.167722036974311095e+00,4.278270283921346007e+00,-5.302228127705389260e-08,-3.327783453038552263e-18
8.556540567842692013e+00,9.778903506105930177e+00,3.667088814789725149e+00,6.990578925451436028e-09,6.580625774977154729e-18
9.167722036974314648e+00,1.039008497523755281e+01,3.055907345658102514e+00,3.553726777746369435e-08,8.356391579147037072e-18
9.778903506105933729e+00,1.100126644436917545e+01,2.444725876526481656e+00,2.524957946236356693e-12,6.776125345017960248e-18
-2.444725876526482544e+00,-1.222362938263242604e+00,1.466835525915889882e+01,-4.183896328390683399e-15,7.002792944077257313e-18
-1.833544407394861686e+00,-6.111814691316217463e-01,1.405717379002727796e+01,3.554042977932237129e-08,3.184608336365696192e-18
-1.222362938263240828e+00,-8.881784197001252323e-16,1.344599232089565710e+01,6.970271219424886775e-09,-7.469517307296697667e-18
0.000000000000000000e+00,0.000000000000000000e+00,1.344599232089565710e+01,-1.147182345607881825e-15,1.320929204812803014e-18
6.111814691316208581e-01,6.111814691316208581e-01,1.283481085176403624e+01,5.300440544128575852e-08,5.665089875593798997e-18
1.222362938263241716e+00,1.222362938263241716e+00,1.222362938263241539e+01,9.272637161631133857e-08,1.164334876352507336e-17
1.833544407394862574e+00,1.833544407394862574e+00,1.161244791350079453e+01,2.210430957480654026e-08,-1.139606025729114468e-18
2.444725876526483432e+00,2.444725876526483432e+00,1.100126644436917367e+01,-3.168050048580123747e-10,-6.811255980154559205e-18
3.055907345658104290e+00,3.055907345658104290e+00,1.039008497523755281e+01,9.804121284586243936e-08,-9.848802786443889446e-18
3.667088814789725149e+00,3.667088814789725149e+00,9.778903506105931953e+00,1.791797325439108261e-07,-2.000117682374928466e-19
4.278270283921345118e+00,4.278270283921345118e+00,9.167722036974311095e+00,1.373677876732828634e-07,4.110775183885401002e-18
4.889451753052966865e+00,4.889451753052966865e+00,8.556540567842690237e+00,1.890896632182860397e-09,1.055763955145710097e-17
5.500633222184587723e+00,5.500633222184587723e+00,7.945359098711069379e+00,-1.193661891353708028e-07,4.544233847556374480e-18
6.111814691316208581e+00,6.111814691316208581e+00,7.334177629579448521e+00,-1.189907128172246906e-07,-8.291086842302473316e-18
6.722996160447828551e+00,6.722996160447828551e+00,6.722996160447828551e+00,-2.364392976241361503e-08,-8.603219693054607013e-18
7.334177629579450297e+00,7.334177629579450297e+00,6.111814691316206805e+00,-4.592286664061007731e-10,-3.998333442612748396e-18
7.945359098711071155e+00,7.945359098711071155e+00,5.500633222184585946e+00,-6.819161858300515108e-08,3.202619842022976342e-18
8.556540567842690237e+00,8.556540567842690237e+00,4.889451753052966865e+00,-5.274687147675980433e-08,9.437566080411805475e-18
9.167722036974311095e+00,9.167722036974311095e+00,4.278270283921346007e+00,1.668866825665334359e-08,6.389285405377012371e-18
9.778903506105933729e+00,9.778903506105933729e+00,3.667088814789723372e+00,-5.367472893139822833e-12,1.942890091876416497e-18
1.039008497523755459e+01,1.039008497523755459e+01,3.055907345658102514e+00,-5.872899109319132564e-09,-1.035197456128879563e-17
-1.222362938263241716e+00,-1.222362938263241716e+00,1.466835525915889882e+01,2.562129159124420908e-08,-1.340625837657559190e-17
-6.111814691316208581e-01,-6.111814691316208581e-01,1.405717379002727796e+01,3.490628065667902617e-08,-1.861441079631816745e-18
6.111814691316217463e-01,-6.111814691316217463e-01,1.405717379002727796e+01,-3.490628129545516567e-08,1.257431970396571698e-17
1.222362938263242604e+00,-8.881784197001252323e-16,1.344599232089565710e+01,-6.970270937536945041e-09,3.436282851687529803e-18
1.833544407394863462e+00,6.111814691316199699e-01,1.283481085176403624e+01,4.371469400651660141e-08,-1.163555193735823056e-17
2.444725876526484321e+00,1.222362938263240828e+00,1.222362938263241539e+01,-1.215003181645137385e-11,-5.421128006257125864e-18
3.055907345658105179e+00,1.833544407394861686e+00,1.161244791350079453e+01,-5.292583161908397606e-08,-9.770489887852195693e-18
3.667088814789726037e+00,2.444725876526482544e+00,1.100126644436917367e+01,-2.083045799034673839e-08,6.022490790978900832e-18
4.278270283921346895e+00,3.055907345658103402e+00,1.039008497523755281e+01,2.287896233586629873e-08,1.076142274517619535e-17
4.889451753052966865e+00,3.667088814789723372e+00,9.778903506105933729e+00,9.574463389450079210e-10,7.827339631771559720e-18
5.500633222184588611e+00,4.278270283921345118e+00,9.167722036974311095e+00,-4.716730407257396727e-08,-4.597664539270783346e-18
6.111814691316209469e+00,4.889451753052965977e+00,8.556540567842690237e+00,-4.521847719667240615e-08,-7.303435995309496352e-18
6.722996160447830327e+00,5.500633222184586835e+00,7.945359098711069379e+00,5.413174503292695433e-10,-6.372121191404955208e-18
7.334177629579450297e+00,6.111814691316206805e+00,7.334177629579449409e+00,-4.592286709345252316e-10,-7.170613862058101839e-19
7.945359098711072043e+00,6.722996160447828551e+00,6.722996160447827663e+00,-6.702759551106362490e-08,5.310095895852224019e-18
8.556540567842692013e+00,7.334177629579449409e+00,6.111814691316206805e+00,-7.925228723333588105e-08,1.009607875685504462e-17
9.167722036974311095e+00,7.945359098711068491e+00,5.500633222184587723e+00,-1.152884612486217967e-08,9.715994369487738902e-19
9.778903506105933729e+00,8.556540567842688461e+00,4.889451753052966865e+00,-2.393039347613755769e-11,-6.002047167397528515e-18
1.039008497523755636e+01,9.167722036974311095e+00,4.278270283921344230e+00,-2.967038995739653792e-08,-7.435368272788512359e-18
1.100126644436917545e+01,9.778903506105933729e+00,3.667088814789723372e+00,2.970236482943381079e-09,-6.610119271032780689e-18
8.881784197001252323e-16,-1.222362938263242604e+00,1.466835525915889882e+01,1.541264313582614745e-16,5.434002151433190940e-18
1.222362938263242604e+00,-1.222362938263242604e+00,1.466835525915890059e+01,-2.562129310966946415e-08,-4.212825919948811275e-18
1.833544407394863462e+00,-6.111814691316217463e-01,1.405717379002727974e+01,-3.554043108024740613e-08,-1.239221249156235173e-17
2.444725876526484321e+00,-8.881784197001252323e-16,1.344599232089565888e+01,1.561584217686143371e-16,-3.153843437241391908e-18
3.055907345658105179e+00,6.111814691316199699e-01,1.283481085176403802e+01,-2.240945651742919905e-08,-1.624953893830678732e-18
3.667088814789726037e+00,1.222362938263240828e+00,1.222362938263241716e+01,-7.931591225029949858e-08,1.719069179332656235e-17
4.278270283921346895e+00,1.833544407394861686e+00,1.161244791350079630e+01,-6.809843411546363180e-08,4.694841638377370484e-18
4.889451753052967753e+00,2.444725876526482544e+00,1.100126644436917545e+01,1.791344872429187427e-10,-1.200950262909738397e-18
5.500633222184587723e+00,3.055907345658102514e+00,1.039008497523755636e+01,5.316051002997577934e-08,-6.679401784101951165e-18
6.111814691316209469e+00,3.667088814789724260e+00,9.778903506105933729e+00,6.854209538179787066e-08,-1.048053850212144370e-17
6.722996160447830327e+00,4.278270283921345118e+00,9.167722036974312871e+00,5.270036408048733280e-08,-3.447678232596810132e-18
7.334177629579451185e+00,4.889451753052965977e+00,8.556540567842692013e+00,-2.529860190531962755e-10,5.748155868468737584e-18
7.945359098711071155e+00,5.500633222184585946e+00,7.945359098711072043e+00,-6.819161857143896912e-08,1.010920754272178721e-17
8.556540567842692013e+00,6.111814691316207693e+00,7.334177629579450297e+00,-7.925228722774850763e-08,5.651795528980552676e-18
9.167722036974314648e+00,6.722996160447828551e+00,6.722996160447829439e+00,-2.238919864864026145e-08,-2.336552876785909487e-18
9.778903506105933729e+00,7.334177629579447633e+00,6.111814691316210357e+00,-2.460512108629702685e-11,-9.107844780513544546e-18
1.039008497523755281e+01,7.945359098711068491e+00,5.500633222184589499e+00,-3.555459398524119803e-08,-6.998051080180109559e-18
1.100126644436917545e+01,8.556540567842692013e+00,4.889451753052966865e+00,-2.561988071151024847e-08,-2.787411221832434271e-18
2.444725876526482544e+00,-1.222362938263240828e+00,1.466835525915889882e+01,2.511212040990997503e-15,3.959594054758083268e-18
3.055907345658103402e+00,-6.111814691316199699e-01,1.405717379002727796e+01,3.274454650358807368e-08,6.538948428925962946e-18
3.667088814789724260e+00,8.881784197001252323e-16,1.344599232089565710e+01,4.458211922124246803e-08,9.444896642554624970e-18
4.278270283921345118e+00,6.111814691316217463e-01,1.283481085176403624e+01,8.374483145798387763e-09,-1.213511855958038009e-18
4.889451753052965977e+00,1.222362938263242604e+00,1.222362938263241539e+01,-5.227864414556327810e-12,-5.109325618131172633e-18
5.500633222184586835e+00,1.833544407394863462e+00,1.161244791350079453e+01,4.372459591460049022e-08,-8.677668415308847347e-18
6.111814691316206805e+00,2.444725876526483432e+00,1.100126644436917545e+01,7.934073775371567925e-08,-6.453896446193801554e-18
6.722996160447828551e+00,3.055907345658105179e+00,1.039008497523755281e+01,6.059336818087127654e-08,7.668238072552084890e-18
7.334177629579449409e+00,3.667088814789726037e+00,9.778903506105931953e+00,-3.236107272822773944e-11,7.666815880918376999e-18
7.945359098711070267e+00,4.278270283921346895e+00,9.167722036974311095e+00,-5.302228126296002536e-08,8.298993616499640615e-18
8.556540567842690237e+00,4.889451753052966865e+00,8.556540567842692013e+00,-5.274687146401382459e-08,-5.873955523400398825e-19
9.167722036974311095e+00,5.500633222184588611e+00,7.945359098711069379e+00,-1.152884613151857154e-08,-1.069304934057514432e-17
9.778903506105933729e+00,6.111814691316209469e+00,7.334177629579448521e+00,-2.460512533616188382e-11,-1.090773839066330366e-17
1.039008497523755281e+01,6.722996160447828551e+00,6.722996160447829439e+00,-3.492289391312376176e-08,-4.860226758804712288e-19
1.100126644436917189e+01,7.334177629579449409e+00,6.111814691316208581e+00,-3.860770546953070398e-08,7.660590393398643504e-18
1.161244791350079453e+01,7.945359098711072043e+00,5.500633222184585946e+00,-8.693954684850105395e-10,1.256326574202593298e-17
3.667088814789724260e+00,-1.222362938263240828e+00,1.466835525915889704e+01,-2.970120134611719309e-09,5.463727540043832285e-18
4.278270283921345118e+00,-6.111814691316199699e-01,1.405717379002727618e+01,2.118796315500350786e-08,-2.871901551892663704e-18
4.889451753052965977e+00,8.881784197001252323e-16,1.344599232089565533e+01,-1.269814743761486754e-15,-8.808558280321707227e-18
5.500633222184586835e+00,6.111814691316217463e-01,1.283481085176403447e+01,-3.274804410796408069e-08,-5.128713875057810518e-18
6.111814691316207693e+00,1.222362938263242604e+00,1.222362938263241361e+01,-2.997658887726631796e-08,-2.916960908506328504e-20
6.722996160447827663e+00,1.833544407394862574e+00,1.161244791350079453e+01,-8.356869616485097275e-09,8.009509394395245705e-18
7.334177629579449409e+00,2.444725876526484321e+00,1.100126644436917189e+01,3.329615642504244240e-11,8.266563076831582358e-18
7.945359098711070267e+00,3.055907345658105179e+00,1.039008497523755103e+01,-1.102088551136874365e-09,9.143776061171916133e-19
8.556540567842692013e+00,3.667088814789726037e+00,9.778903506105930177e+00,6.990578940555233716e-09,-8.157792799538723720e-18
9.167722036974311095e+00,4.278270283921346007e+00,9.167722036974311095e+00,1.668866825046423267e-08,-1.102559319779681367e-17
9.778903506105933729e+00,4.889451753052967753e+00,8.556540567842688461e+00,-2.393041218784585769e-11,-7.854713876685036987e-19
1.039008497523755281e+01,5.500633222184588611e+00,7.945359098711067602e+00,-3.555459398576796650e-08,6.758678271462997335e-18
1.100126644436917189e+01,6.111814691316207693e+00,7.334177629579448521e+00,-3.860770546305693704e-08,1.002143307397492347e-17
1.161244791350079453e+01,6.722996160447828551e+00,6.722996160447827663e+00,-5.871513762286943383e-09,6.331736008571217298e-18
5.500633222184588611e+00,-6.111814691316217463e-01,1.405717379002727796e+01,-8.704152307580131433e-10,-2.914836553014482686e-18
6.111814691316209469e+00,-8.881784197001252323e-16,1.344599232089565710e+01,-2.562201305674757142e-08,6.493912113140917873e-18
6.722996160447830327e+00,6.111814691316199699e-01,1.283481085176403624e+01,-2.966842978687498897e-08,1.082152213339295921e-17
7.334177629579450297e+00,1.222362938263239940e+00,1.222362938263241716e+01,2.130375132548655258e-12,4.979388743831510207e-18
7.945359098711072043e+00,1.833544407394861686e+00,1.161244791350079453e+01,3.554679772171807429e-08,-6.961350267423646898e-18
8.556540567842692013e+00,2.444725876526482544e+00,1.100126644436917367e+01,5.017215369135067384e-08,-7.314213566463918944e-18
9.167722036974314648e+00,3.055907345658103402e+00,1.039008497523755281e+01,3.553726776837767119e-08,-7.106544249828877521e-18
9.778903506105933729e+00,3.667088814789723372e+00,9.778903506105933729e+00,-5.367490920726064314e-12,4.177049343650973240e-18
1.039008497523755636e+01,4.278270283921345118e+00,9.167722036974311095e+00,-2.967038995990737849e-08,1.015548526609608689e-17
1.100126644436917545e+01,4.889451753052965977e+00,8.556540567842690237e+00,-2.561988069641314019e-08,3.223766811927133932e-18
1.161244791350079453e+01,5.500633222184585058e+00,7.945359098711071155e+00,-8.693954612726313898e-10,8.979834807638994636e-19
7.334177629579451185e+00,-8.881784197001252323e-16,1.344599232089565888e+01,-9.982541371679422593e-16,-3.888481254324870651e-18
7.945359098711071155e+00,6.111814691316190817e-01,1.283481085176403980e+01,8.695816961073066840e-10,-1.067425559432113063e-17
8.556540567842692013e+00,1.222362938263240828e+00,1.222362938263241716e+01,1.103621009688538987e-08,-8.845081325078349388e-18
9.167722036974314648e+00,1.833544407394861686e+00,1.161244791350079630e+01,1.105048433736551368e-08,9.531144443346998751e-19
9.778903506105933729e+00,2.444725876526482544e+00,1.100126644436917545e+01,2.524945054221187514e-12,9.127302049116180693e-18
1.039008497523755459e+01,3.055907345658102514e+00,1.039008497523755636e+01,-5.872899110270412602e-09,8.321880710035157292e-18
1.100126644436917545e+01,3.667088814789724260e+00,9.778903506105933729e+00,2.970236503410352335e-09,-4.710639734240694819e-19
-1.039008497523755281e+01,1.039008497523755281e+01,3.055907345658103402e+00,5.872900909885778327e-09,-6.431303590861464792e-18
-9.778903506105931953e+00,1.100126644436917367e+01,2.444725876526482544e+00,-2.523681555791323802e-12,-7.965991329793692576e-18
-9.167722036974311095e+00,1.161244791350079453e+01,1.833544407394861686e+00,-1.105048506339842138e-08,-5.833757026707110814e-18
-8.556540567842690237e+00,1.222362938263241539e+01,1.222362938263240828e+00,-1.103620922693298507e-08,-2.045101594302016921e-18
-7.945359098711069379e+00,1.283481085176403624e+01,6.111814691316199699e-01,-8.695804262458244142e-10,1.169922951589403612e-17
-7.334177629579448521e+00,1.344599232089565710e+01,-8.881784197001252323e-16,6.973292180502434740e-16,3.817328831138845312e-18
-1.100126644436917367e+01,9.778903506105931953e+00,3.667088814789724260e+00,-2.970236086006960983e-09,6.807615461611647931e-18
-9.778903506105933729e+00,9.778903506105933729e+00,3.667088814789724260e+00,5.366453811975968358e-12,-7.532702258609608703e-18
-9.167722036974312871e+00,1.039008497523755459e+01,3.055907345658103402e+00,-3.553726806757561545e-08,-9.734908501393365821e-19
-8.556540567842692013e+00,1.100126644436917545e+01,2.444725876526482544e+00,-5.017215269409884875e-08,6.862145249217062991e-18
-7.945359098711071155e+00,1.161244791350079630e+01,1.833544407394861686e+00,-3.554679657790546845e-08,1.092847957529068443e-17
-7.334177629579450297e+00,1.222362938263241716e+01,1.222362938263240828e+00,-2.128212258588960382e-12,2.569201451696203091e-18
-6.722996160447829439e+00,1.283481085176403802e+01,6.111814691316199699e-01,2.966843175279302417e-08,-1.309284363650691820e-18
-6.111814691316208581e+00,1.344599232089565888e+01,-8.881784197001252323e-16,2.562201304426252747e-08,-1.246055466043390678e-17
-5.500633222184588611e+00,1.405717379002727796e+01,-6.111814691316208581e-01,8.704131427187527570e-10,-6.574865646009735948e-18
-1.161244791350079630e+01,7.945359098711071155e+00,5.500633222184586835e+00,8.693944919364454040e-10,4.465813160176135626e-18
-1.100126644436917545e+01,8.556540567842692013e+00,4.889451753052965977e+00,2.561987903073660709e-08,-1.346435264390656922e-18
-1.039008497523755459e+01,9.167722036974312871e+00,4.278270283921345118e+00,2.967038870752916021e-08,-1.156058416126660842e-17
-9.167722036974311095e+00,9.167722036974311095e+00,4.278270283921345118e+00,-1.668866707639420374e-08,5.782669916630720570e-18
-8.556540567842690237e+00,9.778903506105931953e+00,3.667088814789724260e+00,-6.990578149166284554e-09,7.630877247948113374e-18
-7.945359098711069379e+00,1.039008497523755281e+01,3.055907345658103402e+00,1.102091743827457507e-09,9.176007803850169136e-18
-7.334177629579448521e+00,1.100126644436917367e+01,2.444725876526482544e+00,-3.329518485902176316e-11,-6.945230111661399744e-18
-6.722996160447827663e+00,1.161244791350079453e+01,1.833544407394861686e+00,8.356870980099551738e-09,-8.153080625525747092e-18
-6.111814691316206805e+00,1.222362938263241539e+01,1.222362938263240828e+00,2.997658960387404338e-08,-1.092650729431419000e-17
